row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
69820_42,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",42.0,67.2,3.20,slot,true,2112375.14,1044,108503.11,1129,1.02,1129,26.26,1129,1144.27,1129,2287.90,1129,862.16,1129,2.03,1129,0,1129,0.26,1044,-0.08,1129,1.18,1129,1206053.67,1129,1.09,331,4.81,1129,2.69,1129
69820_42,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",42.0,67.2,3.20,slot,false,889083.22,1506,82208.65,1648,,,26.92,1648,1093.93,1648,3061.85,1648,953.81,1648,2.06,1648,,,0.26,1506,,,1.23,1648,721383.99,1648,,,,,3.17,1648
69820_44,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",44.0,70.4,5.00,mw,true,1869604.83,1612,152694.16,1737,1.21,1737,28.58,1737,1109.64,1737,2287.19,1737,852.14,1737,2.27,1737,0,1737,0.27,1612,-0.37,1737,1.13,1737,1072361.04,1737,1.16,474,4.75,1737,2.71,1737
69820_44,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",44.0,70.4,5.00,mw,false,744784.94,2360,70033.57,2540,,,26.79,2540,1099.55,2540,3013.07,2540,953.33,2540,2.12,2540,,,0.27,2360,,,1.21,2540,689191.93,2540,,,,,3.14,2540
69820_44,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",44.0,70.4,3.20,slot,true,1981551.96,1022,162609.43,1103,1.05,1103,29.47,1103,1073.34,1103,2232.08,1103,844.93,1103,2.20,1103,0,1103,0.28,1022,-0.39,1103,1.12,1103,1070684.09,1103,1.17,271,4.89,1103,2.67,1103
69820_44,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",44.0,70.4,3.20,slot,false,886567.65,1446,80204.51,1578,,,28.10,1578,1093.54,1578,2971.06,1578,945.30,1578,2.14,1578,,,0.28,1446,,,1.21,1578,746945.81,1578,,,,,3.12,1578
69820_46,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",46.0,73.6,5.00,mw,true,1368315.10,1511,155957.19,1641,1.46,1641,28.46,1641,1150.16,1641,2294.64,1641,856.27,1641,2.46,1641,0,1641,0.27,1511,-0.31,1641,1.12,1641,1114637.77,1641,1.18,409,4.57,1641,2.72,1641
69820_46,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",46.0,73.6,5.00,mw,false,595447.54,2245,53998.31,2486,,,26.81,2486,1124.36,2486,3024.92,2486,967.82,2486,2.25,2486,,,0.28,2245,,,1.22,2486,400146.35,2486,,,,,3.10,2486
69820_46,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",46.0,73.6,3.20,slot,true,1327922.11,986,167320.78,1062,1.57,1062,29.41,1062,1159.63,1062,2322.01,1062,865.09,1062,2.48,1062,0,1062,0.27,986,-0.21,1062,1.13,1062,1176185.81,1062,1.14,294,4.39,1062,2.73,1062
69820_46,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",46.0,73.6,3.20,slot,false,621048.37,1486,50843.43,1632,,,26.00,1632,1097.62,1632,2957.57,1632,977.99,1632,2.20,1632,,,0.29,1486,,,1.20,1632,372156.71,1632,,,,,3.01,1632
69820_48,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",48.0,76.8,5.00,mw,true,1977017.06,1376,96005.32,1538,1.06,1538,26.25,1538,1152.34,1538,2201.76,1538,860.84,1538,2.06,1538,0,1538,0.26,1376,-0.21,1538,1.12,1538,938164.84,1538,1.19,297,4.85,1538,2.60,1538
69820_48,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",48.0,76.8,5.00,mw,false,778483.91,2105,48195.12,2399,,,NaN,2399,1065.76,2399,2820.12,2399,940.75,2399,1.99,2399,,,0.27,2105,,,1.25,2399,410649.74,2399,,,,,2.93,2399
69820_48,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",48.0,76.8,3.20,slot,true,2411867.26,898,96478.86,1021,0.86,1021,24.86,1021,1123.99,1021,2115.45,1021,839.72,1021,1.96,1021,0,1021,0.25,898,-0.34,1021,1.10,1021,904089.40,1021,1.12,174,4.95,1021,2.55,1021
69820_48,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",48.0,76.8,3.20,slot,false,810303.96,1368,44155.46,1567,,,27.39,1567,1035.69,1567,2864.52,1567,938.79,1567,1.90,1567,,,0.27,1368,,,1.25,1567,437715.49,1567,,,,,2.97,1567
69820_50,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",50.0,80.0,5.00,mw,true,1471882.46,1178,85881.29,1366,1.15,1366,26.76,1366,1159.72,1366,2303.72,1366,883.42,1366,2.04,1366,0,1366,0.26,1178,-0.07,1366,1.15,1366,895893.37,1366,1.13,286,4.70,1366,2.65,1366
69820_50,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",50.0,80.0,5.00,mw,false,561206.31,2064,35923.21,2402,,,NaN,2402,1051.94,2402,2716.49,2402,932.52,2402,1.99,2402,,,0.27,2064,,,1.22,2402,328141.35,2402,,,,,2.87,2402
69820_50,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",50.0,80.0,3.20,slot,true,1084627.18,732,62599.32,830,1.29,830,28.52,830,1199.92,830,2338.16,830,891.37,830,2.21,830,0,830,0.28,732,0.15,830,1.15,830,691796.43,830,1.18,192,4.49,830,2.66,830
69820_50,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",50.0,80.0,3.20,slot,false,486613.47,1308,30061.89,1509,,,NaN,1509,1091.67,1509,2692.31,1509,916.92,1509,2.12,1509,,,0.28,1308,,,1.21,1509,322027.32,1509,,,,,2.89,1509
69820_52,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",52.0,83.2,5.00,mw,true,1264315.54,1367,86783.25,1540,1.12,1540,28.97,1540,1162.43,1540,2295.91,1540,876.42,1540,2.62,1540,0,1540,0.24,1367,-0.05,1540,1.13,1540,934420.50,1540,1.08,300,4.88,1540,2.66,1540
69820_52,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",52.0,83.2,5.00,mw,false,409947.20,2180,33813.04,2454,,,26.85,2454,1101.57,2454,2947.18,2454,963.03,2454,2.36,2454,,,0.26,2180,,,1.17,2454,337862.13,2454,,,,,3.01,2454
69820_52,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",52.0,83.2,3.20,slot,true,1330330.56,929,72827.31,1035,1.11,1035,29.05,1035,1163.72,1035,2260.58,1035,865.87,1035,2.69,1035,0,1035,0.24,929,-0.11,1035,1.13,1035,752028.99,1035,1.04,202,4.97,1035,2.65,1035
69820_52,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",52.0,83.2,3.20,slot,false,438312.67,1413,39345.14,1557,,,26.46,1557,1111.76,1557,3015.93,1557,979.39,1557,2.46,1557,,,0.25,1413,,,1.15,1557,354866.40,1557,,,,,3.04,1557
69820_54,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",54.0,86.4,5.00,mw,true,1318874.73,1044,111202.94,1192,1.01,1192,28.81,1192,1181.51,1192,2318.28,1192,895.19,1192,2.47,1192,0,1192,0.24,1044,-0.27,1192,1.14,1192,1203889.56,1192,1.10,213,4.87,1192,2.64,1192
69820_54,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",54.0,86.4,5.00,mw,false,424891.29,2175,33839.05,2510,,,26.44,2510,1086.22,2510,2985.27,2510,978.69,2510,2.25,2510,,,0.26,2175,,,1.20,2510,336462.93,2510,,,,,3.04,2510
69820_54,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",54.0,86.4,3.20,slot,true,1522707.21,646,119314.89,738,0.93,738,29.99,738,1152.22,738,2330.32,738,891.71,738,2.24,738,0,738,0.24,646,-0.17,738,1.14,738,1321573.90,738,1.14,136,4.88,738,2.66,738
69820_54,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",54.0,86.4,3.20,slot,false,436622.16,1358,34475.79,1597,,,27.03,1597,1071.41,1597,2961.37,1597,971.12,1597,2.15,1597,,,0.26,1358,,,1.23,1597,336674.96,1597,,,,,3.04,1597
69820_56,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",56.0,89.6,5.00,mw,true,1141085.38,939,69230.44,1065,1.01,1065,26.66,1065,1173.93,1065,2347.22,1065,889.74,1065,2.17,1065,0,1065,0.25,939,-0.34,1065,1.20,1065,698644.43,1065,1.16,230,4.97,1065,2.67,1065
69820_56,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",56.0,89.6,5.00,mw,false,502955.10,2125,37721.19,2476,,,25.21,2476,974.87,2476,3504.29,2476,1015.90,2476,2.09,2476,,,0.28,2125,,,1.20,2476,281693.58,2476,,,,,3.42,2476
69820_56,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",56.0,89.6,3.20,slot,true,924111.16,631,61790.64,722,0.87,722,24.19,722,1192.14,722,2393.54,722,902.79,722,2.16,722,0,722,0.25,631,-0.37,722,1.21,722,645435.99,722,1.15,156,4.98,722,2.69,722
69820_56,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",56.0,89.6,3.20,slot,false,537297.96,1315,33734.65,1510,,,24.53,1510,995.92,1510,3418.09,1510,1014.81,1510,2.13,1510,,,0.27,1315,,,1.21,1510,281676.50,1510,,,,,3.34,1510
69820_58,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",58.0,92.8,5.00,mw,true,894868.98,854,45948.21,949,0.89,949,30.95,949,1171.98,949,2405.37,949,903.91,949,2.03,949,0,949,0.27,854,0.06,949,1.24,949,522844.12,949,1.09,191,4.89,949,2.70,949
69820_58,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",58.0,92.8,5.00,mw,false,464522.83,1841,29967.34,2210,,,25.76,2210,1023.35,2210,3651.43,2210,1023.42,2210,2.03,2210,,,0.30,1841,,,1.27,2210,253961.70,2210,,,,,3.52,2210
69820_58,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",58.0,92.8,3.20,slot,true,1060521.58,449,47479.90,523,0.85,523,32.33,523,1175.06,523,2438.46,523,903.80,523,1.81,523,0,523,0.29,449,0.03,523,1.27,523,615463.14,523,1.07,97,4.89,523,2.74,523
69820_58,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",58.0,92.8,3.20,slot,false,246843.03,1086,28504.91,1339,,,27.06,1339,1047.40,1339,3780.30,1339,1033.08,1339,1.99,1339,,,0.31,1086,,,1.27,1339,227289.75,1339,,,,,3.62,1339
69820_60,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",60.0,96.0,5.00,mw,true,473011.25,858,55162.71,942,1.13,942,26.08,942,1178.14,942,2561.91,942,930.29,942,2.32,942,0,942,0.27,858,0.07,942,1.20,942,561784.64,942,1.10,228,4.75,942,2.79,942
69820_60,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",60.0,96.0,5.00,mw,false,562776.01,1724,25765.45,2034,,,27.34,2034,1066.87,2034,3443.22,2034,1013.97,2034,2.38,2034,,,0.28,1724,,,1.25,2034,279469.65,2034,,,,,3.35,2034
69820_60,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",60.0,96.0,3.20,slot,true,507030.24,611,66959.86,661,1.21,661,24.87,661,1188.91,661,2580.89,661,936.97,661,2.48,661,0,661,0.25,611,0.33,661,1.23,661,637559.87,661,1.08,171,4.70,661,2.80,661
69820_60,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",60.0,96.0,3.20,slot,false,674316.06,1208,23495.33,1403,,,26.24,1403,1059.08,1403,3396.77,1403,1008.27,1403,2.36,1403,,,0.27,1208,,,1.24,1403,303972.38,1403,,,,,3.32,1403
69820_62,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",62.0,99.2,5.00,mw,true,621402.82,747,53461.46,829,1.64,829,24.81,829,1159.48,829,2557.81,829,914.08,829,2.17,829,0,829,0.26,747,-0.10,829,1.15,829,548416.43,829,1.14,221,4.70,829,2.85,829
69820_62,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",62.0,99.2,5.00,mw,false,346320.02,1967,21092.99,2281,,,26.14,2281,1002.88,2281,3574.92,2281,1052.35,2281,2.29,2281,,,0.27,1967,,,1.22,2281,211440.67,2281,,,,,3.38,2281
69820_62,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",62.0,99.2,3.20,slot,true,702340.84,508,61240.50,559,1.50,559,24.06,559,1154.13,559,2563.17,559,909.61,559,2.14,559,0,559,0.26,508,-0.10,559,1.12,559,608941.56,559,1.20,132,4.84,559,2.87,559
69820_62,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",62.0,99.2,3.20,slot,false,309659.27,1253,21557.89,1435,,,27.00,1435,1037.64,1435,3624.60,1435,1055.83,1435,2.41,1435,,,0.27,1253,,,1.23,1435,220130.55,1435,,,,,3.41,1435
69820_64,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",64.0,102.4,5.00,mw,true,1126268.21,786,52166.40,858,1.20,858,26.66,858,1154.51,858,2579.46,858,919.15,858,2.17,858,0,858,0.25,786,0.01,858,1.16,858,572731.53,858,1.03,244,4.68,858,2.85,858
69820_64,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",64.0,102.4,5.00,mw,false,476687.42,2146,19690.86,2461,,,25.70,2461,978.14,2461,3399.07,2461,1024.30,2461,2.12,2461,,,0.25,2146,,,1.19,2461,197702.01,2461,,,,,3.28,2461
69820_64,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",64.0,102.4,3.20,slot,true,343118.32,454,29777.76,499,1.36,499,26.28,499,1189.27,499,2564.56,499,920.86,499,2.16,499,0,499,0.27,454,0.19,499,1.19,499,314380.53,499,1.04,113,4.47,499,2.81,499
69820_64,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",64.0,102.4,3.20,slot,false,297090.38,1241,20099.98,1456,,,26.24,1456,1002.14,1456,3371.17,1456,1037.94,1456,2.22,1456,,,0.26,1241,,,1.17,1456,191220.03,1456,,,,,3.22,1456
69820_66,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",66.0,105.6,5.00,mw,true,2178495.24,630,172081.52,753,0.90,753,28.30,753,1077.31,753,2719.24,753,960.77,753,1.90,753,0,753,0.28,630,0.23,753,1.20,753,2381288.14,753,1.03,222,4.84,753,2.88,753
69820_66,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",66.0,105.6,5.00,mw,false,495334.96,1910,19068.51,2345,,,25.47,2342,916.80,2345,3635.48,2345,1046.14,2345,1.82,2342,,,0.28,1910,,,1.24,2345,231325.88,2345,,,,,3.45,2345
69820_66,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",66.0,105.6,3.20,slot,true,3128625.05,414,242535.19,503,0.88,503,29.93,503,1020.45,503,2720.86,503,966.83,503,1.70,503,0,503,0.28,414,0.12,503,1.21,503,3383128.56,503,1.03,155,4.81,503,2.89,503
69820_66,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",66.0,105.6,3.20,slot,false,601492.39,1276,21765.01,1558,,,24.79,1555,859.93,1558,3709.29,1558,1043.54,1558,1.55,1555,,,0.29,1276,,,1.29,1558,270998.45,1558,,,,,3.54,1558
69820_68,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",68.0,108.8,5.00,mw,true,416713.57,521,39129.60,641,1.24,641,27.70,641,1150.55,641,2743.42,641,957.17,641,2.35,641,0,641,0.32,521,0.32,641,1.22,641,555267.22,641,1.11,177,4.73,641,2.88,641
69820_68,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",68.0,108.8,5.00,mw,false,175730.39,1563,8499.65,2011,,,24.78,2011,911.39,2011,3761.31,2011,1103.51,2011,2.17,2011,,,0.30,1563,,,1.18,2011,115945.44,2011,,,,,3.36,2011
69820_68,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",68.0,108.8,3.20,slot,true,287848.89,349,16367.75,415,1.33,415,29.35,415,1165.50,415,2684.52,415,945.29,415,2.53,415,0,415,0.32,349,0.11,415,1.19,415,246574.45,415,1.11,106,4.79,415,2.86,415
69820_68,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",68.0,108.8,3.20,slot,false,180584.09,1013,6863.39,1298,,,25.47,1298,944.87,1298,3664.20,1298,1096.34,1298,2.38,1298,,,0.30,1013,,,1.13,1298,92216.38,1298,,,,,3.30,1298
69820_70,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",70.0,112.0,5.00,mw,true,423080.01,563,23999.18,674,1.15,674,23.67,674,1151.28,674,2595.82,674,918.06,674,2.30,674,0,674,0.29,563,0.53,674,1.21,674,249243.45,674,1.09,141,4.69,674,2.83,674
69820_70,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",70.0,112.0,5.00,mw,false,134575.51,1484,9998.99,1881,,,NaN,1881,889.53,1881,3772.41,1881,1114.70,1881,2.13,1881,,,0.30,1484,,,1.16,1881,111248.64,1881,,,,,3.33,1881
69820_70,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",70.0,112.0,3.20,slot,true,496848.52,375,28833.92,466,1.03,466,23.01,466,1154.91,466,2592.95,466,915.46,466,2.22,466,0,466,0.29,375,0.57,466,1.24,466,284890.97,466,1.11,97,4.66,466,2.84,466
69820_70,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",70.0,112.0,3.20,slot,false,123791.44,964,5125.82,1217,,,NaN,1217,834.72,1217,3876.86,1217,1128.10,1217,2.03,1217,,,0.30,964,,,1.15,1217,72323.24,1217,,,,,3.38,1217
69820_72,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",72.0,115.2,5.00,mw,true,395073.08,547,50752.55,634,1.33,634,25.00,634,1108.23,634,2660.59,634,912.69,634,2.01,634,0,634,0.29,547,0.16,634,1.21,634,277322.14,634,1.12,130,4.63,634,2.91,634
69820_72,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",72.0,115.2,5.00,mw,false,121470.31,1471,16569.99,1829,,,25.53,1829,825.33,1829,4022.76,1829,1119.08,1829,2.13,1829,,,0.31,1471,,,1.17,1829,115448.65,1829,,,,,3.51,1829
69820_72,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",72.0,115.2,3.20,slot,true,378669.80,355,55705.98,410,1.33,410,26.51,410,1114.59,410,2638.97,410,909.98,410,2.07,410,0,410,0.29,355,-0.26,410,1.21,410,209506.34,410,1.09,96,4.70,410,2.91,410
69820_72,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",72.0,115.2,3.20,slot,false,132507.90,871,24809.34,1101,,,25.92,1101,880.17,1101,3797.50,1101,1086.93,1101,2.20,1101,,,0.30,871,,,1.21,1101,156607.56,1101,,,,,3.41,1101
69820_74,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",74.0,118.4,5.00,mw,true,242086.81,489,11342.18,595,1.28,595,23.63,595,1083.03,595,2707.53,595,941.64,595,2.35,595,0,595,0.30,489,-0.07,595,1.26,595,119779.80,595,1.10,105,4.63,595,2.90,595
69820_74,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",74.0,118.4,5.00,mw,false,79455.81,1565,3656.83,1893,,,26.05,1893,756.36,1893,4271.17,1893,1151.08,1893,2.48,1893,,,0.32,1565,,,1.13,1893,46417.99,1893,,,,,3.64,1893
69820_74,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",74.0,118.4,3.20,slot,true,280008.96,325,9906.59,396,1.53,396,24.35,396,1093.55,396,2813.44,396,968.41,396,2.35,396,0,396,0.29,325,-0.10,396,1.30,396,117968.04,396,1.12,66,4.47,396,2.92,396
69820_74,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",74.0,118.4,3.20,slot,false,93309.00,1005,4305.57,1206,,,25.20,1206,783.95,1206,4209.64,1206,1133.69,1206,2.44,1206,,,0.31,1005,,,1.13,1206,54534.18,1206,,,,,3.63,1206
69820_76,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",76.0,121.6,5.00,mw,true,295384.61,403,11343.95,471,1.37,471,28.28,471,1026.64,471,2572.07,471,887.24,471,2.00,471,0,471,0.31,403,-0.99,471,1.19,471,112931.96,471,1.18,80,4.81,471,2.94,471
69820_76,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",76.0,121.6,5.00,mw,false,53594.34,1614,4852.51,2009,,,27.00,2009,637.27,2009,4517.41,2009,1163.35,2009,2.42,2009,,,0.31,1614,,,1.13,2009,31992.91,2009,,,,,3.80,2009
69820_76,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",76.0,121.6,3.20,slot,true,338308.00,249,12344.88,281,1.07,281,26.37,281,1035.91,281,2579.25,281,880.88,281,1.72,281,0,281,0.30,249,-0.86,281,1.17,281,114645.59,281,1.11,61,4.89,281,2.96,281
69820_76,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",76.0,121.6,3.20,slot,false,53689.84,1051,4616.65,1329,,,26.57,1329,598.70,1329,4837.19,1329,1207.93,1329,2.53,1329,,,0.31,1051,,,1.13,1329,26369.47,1329,,,,,3.95,1329
69820_78,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",78.0,124.8,5.00,mw,true,249486.04,426,7933.77,498,1.32,498,27.00,498,976.81,498,2538.01,498,898.48,498,2.13,498,0,498,0.32,426,-0.76,498,1.20,498,103053.01,498,1.10,50,4.71,498,2.87,498
69820_78,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",78.0,124.8,5.00,mw,false,43342.27,1574,5066.28,1951,,,26.41,1951,635.56,1951,4409.97,1951,1131.07,1951,2.27,1951,,,0.32,1574,,,1.12,1951,33341.31,1951,,,,,3.78,1951
69820_78,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",78.0,124.8,3.20,slot,true,178221.39,237,9278.26,293,1.68,293,25.95,293,978.00,293,2512.13,293,892.08,293,2.11,293,0,293,0.34,237,-0.60,293,1.21,293,119970.47,293,1.13,31,4.56,293,2.86,293
69820_78,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",78.0,124.8,3.20,slot,false,41568.87,1003,3904.37,1237,,,26.91,1237,653.75,1237,4385.79,1237,1107.48,1237,2.22,1237,,,0.32,1003,,,1.13,1237,34859.12,1237,,,,,3.82,1237
69820_80,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",80.0,128.0,5.00,mw,true,100036.79,421,5839.30,479,0.95,479,26.13,479,951.31,479,2774.71,479,945.63,479,2.24,479,0,479,0.33,421,-0.41,479,1.31,479,77205.67,479,1.01,68,4.55,479,2.96,479
69820_80,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",80.0,128.0,5.00,mw,false,35108.91,1570,1784.86,1840,,,27.80,1840,639.98,1840,4121.09,1840,1130.62,1840,2.43,1840,,,0.33,1570,,,1.15,1840,22270.22,1840,,,,,3.56,1840
69820_80,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",80.0,128.0,3.20,slot,true,72626.92,283,6268.60,329,0.78,329,24.58,329,953.11,329,2731.79,329,938.65,329,2.30,329,0,329,0.34,283,-0.65,329,1.30,329,79965.85,329,1,48,4.69,329,2.94,329
69820_80,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",80.0,128.0,3.20,slot,false,32155.71,1037,1647.28,1212,,,27.31,1212,616.06,1212,4154.02,1212,1137.97,1212,2.40,1212,,,0.33,1037,,,1.12,1212,20095.29,1212,,,,,3.56,1212
69820_82,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",82.0,131.2,5.00,mw,true,203255.64,342,13438.72,444,0.81,444,29.22,444,921.19,444,2871.95,444,955.78,444,1.57,444,0,444,0.31,342,-0.19,444,1.47,444,158555.07,444,1,44,4.58,444,3.03,444
69820_82,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",82.0,131.2,5.00,mw,false,41088.06,1355,2284.77,1685,,,NaN,1683,655.89,1685,3848.67,1685,1108.60,1685,1.85,1683,,,0.30,1355,,,1.19,1685,29910.41,1685,,,,,3.40,1685
69820_82,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",82.0,131.2,3.20,slot,true,284589.82,207,19559.47,266,0.79,266,33.21,266,951.38,266,2919.58,266,963.57,266,1.64,266,0,266,0.32,207,0.18,266,1.45,266,236547.06,266,1,14,4.71,266,3.08,266
69820_82,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",82.0,131.2,3.20,slot,false,50505.23,813,2897.79,1018,,,NaN,1016,696.96,1018,3797.31,1018,1093.97,1018,1.75,1016,,,0.30,813,,,1.24,1018,38261.41,1018,,,,,3.41,1018
69820_84,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",84.0,134.4,5.00,mw,true,104867.10,434,10046.90,587,1.86,587,21.24,587,929.61,587,2753.67,587,959.73,587,1.60,587,0,587,0.29,434,-0.39,587,1.27,587,102997.85,587,1.05,74,4.43,587,2.87,587
69820_84,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",84.0,134.4,5.00,mw,false,85695.36,1609,14957.30,2071,,,NaN,2071,770.84,2071,2848.98,2071,961.14,2071,2.24,2071,,,0.26,1609,,,1.13,2071,112082.05,2071,,,,,2.82,2071
69820_84,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",84.0,134.4,3.20,slot,true,115116.31,297,8767.26,424,2.27,424,20.61,424,943.09,424,2723.61,424,961.57,424,1.62,424,0,424,0.26,297,-0.25,424,1.26,424,105511.32,424,1.06,62,4.27,424,2.83,424
69820_84,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",84.0,134.4,3.20,slot,false,114985.13,1054,19095.32,1417,,,29.10,1417,816.30,1417,2967.72,1417,999.18,1417,2.18,1417,,,0.22,1054,,,1.10,1417,143553.39,1417,,,,,2.87,1417
69820_86,2862,33206,69820,"RR20121025_D1_elute_19","Velos Orbitrap","1.0",86.0,137.6,5.00,mw,true,17130.14,184,3994.28,212,1.83,212,26.31,212,1000.10,212,2618.97,212,954.96,212,1.53,212,0,212,0.37,184,-0.49,212,1.37,212,42756.21,212,1,24,4.42,212,2.68,212
