row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
71686_44,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",44.0,48.4,5.00,mw,false,1198698.74,885,1483.90,1004,,,26.44,1004,187.41,1004,2468.61,1004,764.36,1004,1.80,1004,,,0.34,885,,,1.03,1004,17341.68,1004,,,,,3.17,1004
71686_44,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",44.0,48.4,2.20,slot,true,9809886.17,46,73087.30,58,0.26,58,45.61,58,588.12,58,2394.08,58,930.84,58,1.71,58,0,58,0.34,46,-1.35,58,1.16,58,475542.83,58,1,7,5.12,58,2.62,58
71686_44,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",44.0,48.4,2.20,slot,false,1409542.12,423,1619.80,466,,,25.96,466,157.57,466,2608.75,466,769.98,466,1.76,466,,,0.34,423,,,1.01,466,23015.56,466,,,,,3.34,466
71686_46,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",46.0,50.6,5.00,mw,true,3808187.04,160,35507.81,184,0.90,184,41.82,184,553.53,184,2687.68,184,980.64,184,1.39,184,0,184,0.36,160,-0.71,184,1.13,184,240170.42,184,1.05,57,4.54,184,2.79,184
71686_46,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",46.0,50.6,5.00,mw,false,1010568.37,835,1435.47,953,,,27.42,953,183.02,953,2626.14,953,779.56,953,1.91,953,,,0.36,835,,,1.03,953,16567.50,953,,,,,3.31,953
71686_46,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",46.0,50.6,2.20,slot,true,2296151.05,67,25580.26,79,1.29,79,39.08,79,543.52,79,2578.21,79,980.72,79,1.33,79,0,79,0.36,67,-0.94,79,1.14,79,183052.25,79,1,20,4.16,79,2.61,79
71686_46,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",46.0,50.6,2.20,slot,false,930101.34,351,1137.25,422,,,28.12,422,186.65,422,2512.57,422,774.54,422,2.05,422,,,0.36,351,,,1.04,422,12760.23,422,,,,,3.18,422
71686_48,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",48.0,52.8,5.00,mw,true,2253964.43,194,17279.01,223,1.41,223,35.64,223,505.04,223,2551.17,223,945.63,223,1.39,223,0,223,0.33,194,-0.50,223,1.09,223,129484.79,223,1.08,59,4.61,223,2.76,223
71686_48,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",48.0,52.8,5.00,mw,false,821546.83,754,1914.04,886,,,26.63,886,211.02,886,2503.78,886,772.66,886,1.96,886,,,0.33,754,,,1.04,886,10479.04,886,,,,,3.20,886
71686_48,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",48.0,52.8,2.20,slot,true,2633282.99,91,21381.66,104,0.99,104,40.65,104,535.02,104,2693.62,104,970.45,104,1.30,104,0,104,0.33,91,-0.63,104,1.11,104,162858.21,104,1.08,39,4.73,104,2.88,104
71686_48,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",48.0,52.8,2.20,slot,false,693120.54,337,1416.77,387,,,24.33,387,210.49,387,2645.46,387,790.54,387,1.91,387,,,0.34,337,,,1.03,387,8261.78,387,,,,,3.30,387
71686_50,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",50.0,55.0,5.00,mw,true,2704667.61,163,15535.73,196,1.41,196,35.87,196,494.85,196,2438.20,196,918.76,196,1.63,196,0,196,0.30,163,-0.84,196,1.07,196,112404.46,196,1.05,55,4.85,196,2.73,196
71686_50,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",50.0,55.0,5.00,mw,false,758622.96,805,2363.79,917,,,26.88,917,218.42,917,2536.50,917,786.89,917,1.94,917,,,0.32,805,,,1.04,917,14772.93,917,,,,,3.18,917
71686_50,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",50.0,55.0,2.20,slot,true,2087355.26,80,3451.63,89,1.87,89,34.62,89,438.93,89,2394.83,89,900.73,89,1.65,89,0,89,0.28,80,-0.46,89,1.06,89,32243.04,89,1.13,23,4.78,89,2.78,89
71686_50,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",50.0,55.0,2.20,slot,false,913558.12,347,4006.28,393,,,27.64,393,227.58,393,2371.24,393,758.66,393,2.05,393,,,0.29,347,,,1.05,393,24553.08,393,,,,,3.11,393
71686_52,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",52.0,57.2,5.00,mw,true,2940434.85,159,31994.12,192,0.71,192,34.34,192,478.89,192,2327.35,192,908.65,192,1.81,192,0,192,0.31,159,-0.91,192,1.12,192,152243.76,192,1.02,54,4.97,192,2.61,192
71686_52,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",52.0,57.2,5.00,mw,false,846329.82,823,2890.90,930,,,27.63,930,220.82,930,2544.09,930,795.67,930,1.93,930,,,0.31,823,,,1.03,930,15814.98,930,,,,,3.18,930
71686_52,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",52.0,57.2,2.20,slot,true,3019652.12,68,12826.47,82,0.72,82,32.44,82,541.90,82,2381.28,82,923.93,82,1.83,82,0,82,0.31,68,-0.76,82,1.10,82,86393.76,82,1,23,5.16,82,2.60,82
71686_52,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",52.0,57.2,2.20,slot,false,719952.43,370,1688.20,420,,,28.19,420,242.28,420,2707.96,420,816.85,420,2.03,420,,,0.31,370,,,1.02,420,9705.66,420,,,,,3.28,420
71686_54,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",54.0,59.4,5.00,mw,true,2199036.46,173,37411.66,203,0.98,203,38.23,203,480.69,203,2255.59,203,866.02,203,1.84,203,0,203,0.34,173,-1.00,203,1.17,203,168649.79,203,1.04,55,4.86,203,2.62,203
71686_54,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",54.0,59.4,5.00,mw,false,669707.82,771,2586.13,870,,,26.32,870,247.96,870,2563.30,870,803.47,870,1.91,870,,,0.34,771,,,1.05,870,11566.93,870,,,,,3.18,870
71686_54,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",54.0,59.4,2.20,slot,true,2716749.12,66,70036.77,83,0.57,83,41.15,83,444.06,83,2205.69,83,843.61,83,1.66,83,0,83,0.36,66,-1.15,83,1.28,83,292923.40,83,1.08,26,4.71,83,2.64,83
71686_54,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",54.0,59.4,2.20,slot,false,748888.87,341,3177.25,384,,,26.86,384,200.34,384,2465.42,384,809.46,384,1.77,384,,,0.35,341,,,1.05,384,11777.33,384,,,,,3.05,384
71686_56,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",56.0,61.6,5.00,mw,true,1202849.51,183,14717.62,212,1.18,212,40.66,212,495.95,212,2287.18,212,846.38,212,2.05,212,0,212,0.34,183,-0.65,212,1.14,212,75626.90,212,1.04,46,4.58,212,2.71,212
71686_56,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",56.0,61.6,5.00,mw,false,471653.38,719,1921.68,809,,,23.68,809,285.27,809,2533.18,809,812.24,809,1.93,809,,,0.35,719,,,1.08,809,10471.93,809,,,,,3.11,809
71686_56,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",56.0,61.6,2.20,slot,true,1379235.25,87,17847.27,99,1.41,99,43.79,99,460.51,99,2301.31,99,845.98,99,2.06,99,0,99,0.34,87,-0.67,99,1.08,99,92937.92,99,1,14,4.65,99,2.72,99
71686_56,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",56.0,61.6,2.20,slot,false,432253.02,326,1902.52,363,,,23.74,363,304.49,363,2596.65,363,799.70,363,1.79,363,,,0.34,326,,,1.09,363,11008.55,363,,,,,3.19,363
71686_58,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",58.0,63.8,5.00,mw,true,1180577.67,170,10305.78,202,1.67,202,36.32,202,508.91,202,2318.35,202,864.39,202,2.12,202,0,202,0.33,170,-0.74,202,1.09,202,61262.45,202,1.19,42,4.50,202,2.67,202
71686_58,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",58.0,63.8,5.00,mw,false,524948.91,726,1153.37,824,,,25.01,824,292.39,824,2604.03,824,813.62,824,2.01,824,,,0.33,726,,,1.08,824,9969.56,824,,,,,3.17,824
71686_58,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",58.0,63.8,2.20,slot,true,838317.57,87,5299.99,99,1.39,99,32.14,99,568.82,99,2396.67,99,880.28,99,2.25,99,0,99,0.32,87,-0.71,99,1.13,99,38533.78,99,1.25,32,4.44,99,2.71,99
71686_58,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",58.0,63.8,2.20,slot,false,490706.71,297,957.33,342,,,24.06,342,273.41,342,2556.31,342,812.94,342,2.16,342,,,0.34,297,,,1.09,342,7462.63,342,,,,,3.16,342
71686_60,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",60.0,66.0,5.00,mw,true,2055339.75,189,10870.30,214,1.51,214,31.27,214,523.50,214,2127.48,214,842.28,214,1.89,214,0,214,0.33,189,-0.86,214,1.18,214,94677.98,214,1.17,48,4.85,214,2.52,214
71686_60,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",60.0,66.0,5.00,mw,false,652346.09,720,785.30,803,,,28.75,803,262.35,803,2510.21,803,802.24,803,1.82,803,,,0.32,720,,,1.07,803,8408.53,803,,,,,3.07,803
71686_60,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",60.0,66.0,2.20,slot,true,2889784.69,67,18850.22,80,1.80,80,32.56,80,472.19,80,2012.20,80,832.60,80,2.06,80,0,80,0.31,67,-0.86,80,1.11,80,153477.19,80,1,15,4.95,80,2.43,80
71686_60,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",60.0,66.0,2.20,slot,false,949918.37,346,848.77,384,,,28.14,384,262.78,384,2583.15,384,806.00,384,1.77,384,,,0.30,346,,,1.04,384,9974.99,384,,,,,3.10,384
71686_62,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",62.0,68.2,5.00,mw,true,2076044.30,175,8895.48,204,1.04,204,30.87,204,508.16,204,2061.09,204,840.62,204,1.78,204,0,204,0.32,175,-0.95,204,1.16,204,85596.79,204,1,32,4.83,204,2.47,204
71686_62,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",62.0,68.2,5.00,mw,false,575992.12,739,1389.42,803,,,28.96,803,285.23,803,2492.58,803,803.00,803,1.80,803,,,0.32,739,,,1.08,803,13331.16,803,,,,,3.05,803
71686_62,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",62.0,68.2,2.20,slot,true,1890925.23,84,6638.92,95,1.02,95,29.79,95,541.80,95,2061.90,95,834.62,95,2.08,95,0,95,0.33,84,-1.05,95,1.21,95,68876.63,95,1,11,5.08,95,2.48,95
71686_62,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",62.0,68.2,2.20,slot,false,267482.97,308,808.77,333,,,31.12,333,283.57,333,2412.04,333,810.55,333,1.74,333,,,0.34,308,,,1.09,333,7207.46,333,,,,,2.94,333
71686_64,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",64.0,70.4,5.00,mw,true,1302447.91,174,6608.40,213,1.57,213,31.97,213,505.76,213,2135.80,213,850.58,213,2.14,213,0,213,0.32,174,-1.12,213,1.11,213,48625.75,213,1.03,36,4.59,213,2.52,213
71686_64,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",64.0,70.4,5.00,mw,false,325991.67,721,1402.51,800,,,27.72,800,300.90,800,2636.90,800,816.65,800,1.92,800,,,0.33,721,,,1.07,800,13174.10,800,,,,,3.22,800
71686_64,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",64.0,70.4,2.20,slot,true,864872.42,80,2601.50,99,2.07,99,33.02,99,486.51,99,2196.33,99,857.68,99,1.84,99,0,99,0.33,80,-0.28,99,1.08,99,25145.29,99,1,21,4.30,99,2.59,99
71686_64,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",64.0,70.4,2.20,slot,false,323030.25,316,2026.66,349,,,26.81,349,327.50,349,2736.36,349,816.60,349,2.08,349,,,0.33,316,,,1.09,349,20675.66,349,,,,,3.33,349
71686_66,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",66.0,72.6,5.00,mw,true,668363.91,206,5168.84,244,1.61,244,30.82,244,511.02,244,2203.88,244,832.72,244,2.40,244,0,244,0.33,206,-0.76,244,1.09,244,33886.44,244,1.02,45,4.48,244,2.67,244
71686_66,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",66.0,72.6,5.00,mw,false,277942.32,744,791.71,813,,,27.06,813,277.91,813,2601.64,813,810.74,813,1.94,813,,,0.33,744,,,1.04,813,7804.22,813,,,,,3.18,813
71686_66,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",66.0,72.6,2.20,slot,true,1023551.36,80,9726.28,101,1.47,101,31.21,101,491.63,101,2110.96,101,831.75,101,2.50,101,0,101,0.32,80,-1.80,101,1.09,101,52248.08,101,1.07,15,4.54,101,2.53,101
71686_66,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",66.0,72.6,2.20,slot,false,296915.74,316,779.43,359,,,25.80,359,245.65,359,2622.00,359,812.31,359,1.75,359,,,0.34,316,,,1.04,359,6312.31,359,,,,,3.21,359
71686_68,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",68.0,74.8,5.00,mw,true,1188127.03,225,8575.12,246,1.09,246,36.45,246,484.16,246,2275.48,246,855.82,246,2.21,246,0,246,0.33,225,-0.82,246,1.08,246,67786.42,246,1.04,28,4.66,246,2.69,246
71686_68,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",68.0,74.8,5.00,mw,false,267072.49,731,865.70,820,,,26.18,820,255.97,820,2680.26,820,825.42,820,1.83,820,,,0.34,731,,,1.04,820,8722.04,820,,,,,3.23,820
71686_68,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",68.0,74.8,2.20,slot,true,1208182.30,105,4738.06,108,1.08,108,33.61,108,530.12,108,2353.60,108,858.76,108,2.28,108,0,108,0.31,105,-0.11,108,1.09,108,45800.58,108,1,17,4.58,108,2.79,108
71686_68,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",68.0,74.8,2.20,slot,false,334438.92,330,1080.00,358,,,28.00,358,281.01,358,2466.42,358,805.19,358,2.01,358,,,0.32,330,,,1.03,358,10338.48,358,,,,,3.07,358
71686_70,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",70.0,77.0,5.00,mw,true,1488927.65,209,7256.07,226,0.86,226,32.69,226,472.89,226,2412.01,226,878.94,226,1.73,226,0,226,0.32,209,-0.69,226,1.08,226,71098.23,226,1,18,4.88,226,2.79,226
71686_70,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",70.0,77.0,5.00,mw,false,333876.68,724,951.02,817,,,26.13,817,262.86,817,2712.19,817,833.99,817,1.91,817,,,0.32,724,,,1.05,817,9282.36,817,,,,,3.25,817
71686_70,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",70.0,77.0,2.20,slot,true,1441749.42,89,10088.21,93,0.58,93,43.07,93,412.80,93,2371.93,93,901.22,93,1.61,93,0,93,0.35,89,-1.27,93,1.09,93,99790.25,93,1,6,4.97,93,2.67,93
71686_70,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",70.0,77.0,2.20,slot,false,315460.26,330,753.43,375,,,23.78,375,252.41,375,2923.07,375,863.78,375,1.75,375,,,0.34,330,,,1.06,375,8675.37,375,,,,,3.35,375
71686_72,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",72.0,79.2,5.00,mw,true,699924.76,194,3793.49,232,1.33,232,23.03,232,497.15,232,2475.19,232,872.06,232,1.89,232,0,232,0.33,194,-0.98,232,1.14,232,35236.12,232,1,27,4.62,232,2.87,232
71686_72,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",72.0,79.2,5.00,mw,false,275001.27,656,722.60,753,,,27.31,753,255.06,753,2741.23,753,823.73,753,2.01,753,,,0.32,656,,,1.05,753,6608.56,753,,,,,3.30,753
71686_72,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",72.0,79.2,2.20,slot,true,918319.45,82,3309.48,100,1.05,100,21.39,100,503.18,100,2440.49,100,842.95,100,1.82,100,0,100,0.31,82,-0.43,100,1.11,100,34103.10,100,1,2,4.97,100,2.93,100
71686_72,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",72.0,79.2,2.20,slot,false,255816.22,281,764.83,326,,,30.89,326,243.88,326,2685.82,326,817.24,326,2.11,326,,,0.32,281,,,1.05,326,5659.49,326,,,,,3.29,326
71686_74,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",74.0,81.4,5.00,mw,true,841624.46,148,4290.94,191,1.52,191,31.78,191,479.83,191,2356.64,191,860.14,191,1.84,191,0,191,0.32,148,-1.11,191,1.13,191,35082.30,191,1,39,4.59,191,2.76,191
71686_74,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",74.0,81.4,5.00,mw,false,259637.86,719,970.23,812,,,24.42,812,221.95,812,3136.18,812,847.81,812,1.94,812,,,0.32,719,,,1.05,812,5574.67,812,,,,,3.65,812
71686_74,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",74.0,81.4,2.20,slot,true,866337.04,86,4998.11,108,1.81,108,31.64,108,507.21,108,2428.87,108,882.18,108,2.16,108,0,108,0.31,86,-1.27,108,1.14,108,31520.91,108,1,26,4.34,108,2.77,108
71686_74,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",74.0,81.4,2.20,slot,false,279659.43,291,746.74,321,,,22.54,321,252.25,321,2895.59,321,817.70,321,2,321,,,0.29,291,,,1.06,321,6140.03,321,,,,,3.49,321
71686_76,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",76.0,83.6,5.00,mw,true,1088064.48,112,6784.62,134,1.47,134,40.30,134,447.96,134,2218.70,134,867.79,134,1.80,134,0,134,0.31,112,-1.07,134,1.09,134,53159.14,134,1,39,4.69,134,2.56,134
71686_76,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",76.0,83.6,5.00,mw,false,379552.63,786,1250.47,890,,,23.43,890,229.73,890,3274.58,890,866.37,890,1.90,890,,,0.33,786,,,1.08,890,7238.36,890,,,,,3.73,890
71686_76,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",76.0,83.6,2.20,slot,true,1336321.86,29,5304.37,41,1.45,41,44.39,41,376.29,41,1921.25,41,809.10,41,1.63,41,0,41,0.35,29,-1.48,41,1.10,41,56132.32,41,1,15,4.68,41,2.39,41
71686_76,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",76.0,83.6,2.20,slot,false,214114.01,370,1333.90,425,,,21.97,425,189.98,425,3658.79,425,900.36,425,1.88,425,,,0.36,370,,,1.06,425,5370.30,425,,,,,4.03,425
71686_78,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",78.0,85.8,5.00,mw,true,611582.40,96,4141.85,100,1.40,100,37.58,100,452.33,100,2325.79,100,888.88,100,1.92,100,0,100,0.31,96,-0.81,100,1.08,100,43719.67,100,1,14,4.33,100,2.61,100
71686_78,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",78.0,85.8,5.00,mw,false,328895.76,765,956.58,892,,,25.97,890,242.68,892,3359.75,892,887.06,892,2.01,890,,,0.34,765,,,1.10,892,6965.06,892,,,,,3.76,892
71686_78,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",78.0,85.8,2.20,slot,true,465215.49,45,6166.69,45,0.57,45,38.43,45,522.07,45,2450.82,45,951.92,45,1.82,45,0,45,0.30,45,-0.75,45,1.11,45,68685.91,45,1,4,4.71,45,2.58,45
71686_78,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",78.0,85.8,2.20,slot,false,522154.35,323,1136.20,374,,,28.10,372,253.23,374,3002.35,374,866.99,374,1.87,372,,,0.35,323,,,1.10,374,8958.70,374,,,,,3.45,374
71686_80,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",80.0,88.0,5.00,mw,true,419688.44,118,3899.58,122,1.05,122,35.27,122,462.75,122,2579.64,122,907.47,122,2.17,122,0,122,0.31,118,-0.72,122,1.11,122,40362.47,122,1,27,4.18,122,2.87,122
71686_80,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",80.0,88.0,5.00,mw,false,244200.31,722,640.60,861,,,25.72,859,225.04,861,3155.30,861,872.43,861,2.05,859,,,0.33,722,,,1.07,861,5788.98,861,,,,,3.56,861
71686_80,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",80.0,88.0,2.20,slot,true,483618.31,48,2423.70,48,2.02,48,39.17,48,450.06,48,2468.94,48,871.05,48,2.69,48,0,48,0.31,48,-1.12,48,1.06,48,22051.29,48,1,12,3.67,48,2.83,48
71686_80,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",80.0,88.0,2.20,slot,false,188896.16,330,491.26,393,,,23.30,393,228.10,393,3466.66,393,886.40,393,2.13,393,,,0.33,330,,,1.07,393,4901.37,393,,,,,3.82,393
71686_82,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",82.0,90.2,5.00,mw,true,286911.11,137,1570.16,149,1.24,149,27.44,149,432.45,149,2599.37,149,877.62,149,2.34,149,0,149,0.31,137,-0.81,149,1.09,149,15279.70,149,1,36,3.90,149,3,149
71686_82,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",82.0,90.2,5.00,mw,false,211485.69,746,516.35,850,,,23.76,850,211.69,850,3190.24,850,902.17,850,2.08,850,,,0.31,746,,,1.06,850,4705.84,850,,,,,3.48,850
71686_82,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",82.0,90.2,2.20,slot,true,299174.89,69,2016.16,75,1.19,75,28.46,75,415.35,75,2634.37,75,893.91,75,1.99,75,0,75,0.31,69,-0.80,75,1.15,75,19154.53,75,1,15,4.07,75,3,75
71686_82,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",82.0,90.2,2.20,slot,false,221830.23,308,440.14,359,,,27.28,359,224.15,359,2894.72,359,865.99,359,2.11,359,,,0.32,308,,,1.06,359,4916.95,359,,,,,3.34,359
71686_84,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",84.0,92.4,5.00,mw,true,407809.32,156,1557.86,172,1.36,172,30.56,172,470.12,172,2494.59,172,847.68,172,2.56,172,0,172,0.32,156,-0.75,172,1.05,172,17608.48,172,1,45,3.79,172,2.99,172
71686_84,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",84.0,92.4,5.00,mw,false,239543.51,755,695.23,864,,,25.75,864,220.41,864,3124.58,864,908.68,864,2.11,864,,,0.31,755,,,1.05,864,5962.90,864,,,,,3.42,864
71686_84,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",84.0,92.4,2.20,slot,true,468042.81,81,1699.12,89,1.10,89,29.35,89,463.28,89,2512.75,89,827.62,89,2.56,89,0,89,0.31,81,-0.50,89,1.02,89,18476.96,89,1,32,3.74,89,3.09,89
71686_84,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",84.0,92.4,2.20,slot,false,217913.37,333,765.03,364,,,22.58,364,201.76,364,3432.08,364,960.92,364,2.11,364,,,0.30,333,,,1.05,364,5436.88,364,,,,,3.54,364
71686_86,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",86.0,94.6,5.00,mw,true,911164.09,144,2571.35,161,1.78,161,35.23,161,492.30,161,2442.27,161,851.00,161,2.64,161,0,161,0.31,144,-1.03,161,1.04,161,25065.06,161,1.05,62,3.88,161,2.96,161
71686_86,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",86.0,94.6,5.00,mw,false,361414.37,774,722.77,882,,,24.89,882,219.44,882,3150.59,882,891.82,882,2.02,882,,,0.31,774,,,1.05,882,6666.98,882,,,,,3.50,882
71686_86,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",86.0,94.6,2.20,slot,true,820624.46,60,1611.34,65,2.49,65,33.38,65,486.22,65,2370.66,65,863.29,65,2.91,65,0,65,0.30,60,-0.88,65,1,65,18514.12,65,1.13,15,3.85,65,2.82,65
71686_86,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",86.0,94.6,2.20,slot,false,352245.38,366,675.26,409,,,25.93,409,223.36,409,3010.77,409,875.70,409,2.16,409,,,0.32,366,,,1.03,409,6715.51,409,,,,,3.41,409
71686_88,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",88.0,96.8,5.00,mw,true,1238953.74,122,5958.12,141,1.33,141,35.66,141,447.84,141,2520.56,141,859.54,141,2.24,141,0,141,0.31,122,-1.16,141,1.06,141,56688.30,141,1.06,50,4.30,141,3.04,141
71686_88,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",88.0,96.8,5.00,mw,false,293566.98,757,741.56,860,,,22.76,860,225.79,860,3377.89,860,895.03,860,1.86,860,,,0.34,757,,,1.06,860,7885.00,860,,,,,3.75,860
71686_88,2862,34278,71686,"Or2013_0304_B_CF_06","5 uL inject; Std Prep","1.0",88.0,96.8,2.20,slot,true,1963536.42,52,10231.63,63,1.22,63,45.12,63,495.27,63,2557.67,63,864.90,63,2.19,63,0,63,0.30,52,-1.40,63,1.10,63,96960.24,63,1.04,27,4.35,63,3.10,63
