frag.mz,frag.ai,ri_avg,f.mz,f.ri,f.ai,prd.ai,ai.devi
245.07725549669877,204.54375015216414,102.27187507608207,245.07774,91.92770219348371,1733.66,1928.7402460165993,-195.08024601659918
245.07725549669877,204.54375015216414,102.27187507608207,245.07686,112.61604795868044,16800.49,15257.306979262772,1543.1830207372295
245.07725549669877,204.54375015216414,102.27187507608207,245.07774,91.92770219348371,1733.66,1928.7402460165993,-195.08024601659918
247.1080244008764,191.7483684568107,95.87418422840535,247.10654,74.13206838101149,379.23,490.4539651864234,-111.22396518642336
247.1080244008764,191.7483684568107,95.87418422840535,247.10896,117.61630007579922,2218.12,1808.086509979135,410.033490020865
247.1080244008764,191.7483684568107,95.87418422840535,247.10654,74.13206838101149,379.23,490.4539651864234,-111.22396518642336
247.1080244008764,191.7483684568107,95.87418422840535,247.10896,117.61630007579922,2218.12,1808.086509979135,410.033490020865
251.10300967406118,181.96282703381962,90.98141351690981,251.10217,99.37392651443369,14824.98,13572.953017651062,1252.026982348938
251.10300967406118,181.96282703381962,90.98141351690981,251.10402,82.58890051938593,1557.54,1715.8139885379035,-158.2739885379035
251.10300967406118,181.96282703381962,90.98141351690981,251.10217,99.37392651443369,14824.98,13572.953017651062,1252.026982348938
251.10300967406118,181.96282703381962,90.98141351690981,251.10402,82.58890051938593,1557.54,1715.8139885379035,-158.2739885379035
263.13912929330417,328.98420356818474,109.66140118939491,263.13748,110.70706052449532,16515.7,16359.704566656372,155.99543334362897
263.13912929330417,328.98420356818474,109.66140118939491,263.13815,64.05700363308192,327.69,560.9838505963835,-233.2938505963835
263.13912929330417,328.98420356818474,109.66140118939491,263.14072,154.22013941060752,2908.43,2068.0989543920386,840.3310456079612
263.13912929330417,328.98420356818474,109.66140118939491,263.13748,110.70706052449532,16515.7,16359.704566656372,155.99543334362897
263.13912929330417,328.98420356818474,109.66140118939491,263.13815,64.05700363308192,327.69,560.9838505963835,-233.2938505963835
263.13912929330417,328.98420356818474,109.66140118939491,263.14072,154.22013941060752,2908.43,2068.0989543920386,840.3310456079612
263.13912929330417,328.98420356818474,109.66140118939491,263.13748,110.70706052449532,16515.7,16359.704566656372,155.99543334362897
263.13912929330417,328.98420356818474,109.66140118939491,263.13815,64.05700363308192,327.69,560.9838505963835,-233.2938505963835
263.13912929330417,328.98420356818474,109.66140118939491,263.14072,154.22013941060752,2908.43,2068.0989543920386,840.3310456079612
272.12496556700074,262.9682356437063,87.6560785479021,272.12308,79.77642332890537,11901.35,13076.866909976936,-1175.5169099769355
272.12496556700074,262.9682356437063,87.6560785479021,272.12537,99.3072220037505,1872.83,1653.1016604277534,219.72833957224657
272.12496556700074,262.9682356437063,87.6560785479021,272.12628,83.88459031105042,429.12,448.41342476605735,-19.293424766057342
272.12496556700074,262.9682356437063,87.6560785479021,272.12308,79.77642332890537,11901.35,13076.866909976936,-1175.5169099769355
272.12496556700074,262.9682356437063,87.6560785479021,272.12537,99.3072220037505,1872.83,1653.1016604277534,219.72833957224657
272.12496556700074,262.9682356437063,87.6560785479021,272.12628,83.88459031105042,429.12,448.41342476605735,-19.293424766057342
272.12496556700074,262.9682356437063,87.6560785479021,272.12308,79.77642332890537,11901.35,13076.866909976936,-1175.5169099769355
272.12496556700074,262.9682356437063,87.6560785479021,272.12537,99.3072220037505,1872.83,1653.1016604277534,219.72833957224657
272.12496556700074,262.9682356437063,87.6560785479021,272.12628,83.88459031105042,429.12,448.41342476605735,-19.293424766057342
275.10571871432086,140.16825582250954,70.08412791125477,275.10464,84.5794672627747,1595.08,1321.7131103624888,273.3668896375111
275.10571871432086,140.16825582250954,70.08412791125477,275.10736,55.58878855973482,284.37,358.52235622489326,-74.15235622489325
275.10571871432086,140.16825582250954,70.08412791125477,275.10464,84.5794672627747,1595.08,1321.7131103624888,273.3668896375111
275.10571871432086,140.16825582250954,70.08412791125477,275.10736,55.58878855973482,284.37,358.52235622489326,-74.15235622489325
302.09806067592916,1336.3545123349734,445.4515041116578,302.0977,415.02309120483693,7826.9,8400.74793768704,-573.84793768704
302.09806067592916,1336.3545123349734,445.4515041116578,302.09805,595.7703843860188,88879.29,66454.14819616759,22425.141803832405
302.09806067592916,1336.3545123349734,445.4515041116578,302.09854,325.56103674411776,1665.44,2278.7516602940773,-613.3116602940772
302.09806067592916,1336.3545123349734,445.4515041116578,302.0977,415.02309120483693,7826.9,8400.74793768704,-573.84793768704
302.09806067592916,1336.3545123349734,445.4515041116578,302.09805,595.7703843860188,88879.29,66454.14819616759,22425.141803832405
302.09806067592916,1336.3545123349734,445.4515041116578,302.09854,325.56103674411776,1665.44,2278.7516602940773,-613.3116602940772
302.09806067592916,1336.3545123349734,445.4515041116578,302.0977,415.02309120483693,7826.9,8400.74793768704,-573.84793768704
302.09806067592916,1336.3545123349734,445.4515041116578,302.09805,595.7703843860188,88879.29,66454.14819616759,22425.141803832405
302.09806067592916,1336.3545123349734,445.4515041116578,302.09854,325.56103674411776,1665.44,2278.7516602940773,-613.3116602940772
316.11363060298623,193.20430950993207,96.60215475496604,316.11285,120.69668404811529,18005.99,14411.47655558589,3594.5134444141113
316.11363060298623,193.20430950993207,96.60215475496604,316.11493,72.50762546181679,370.92,494.1779711236207,-123.25797112362068
316.11363060298623,193.20430950993207,96.60215475496604,316.11285,120.69668404811529,18005.99,14411.47655558589,3594.5134444141113
316.11363060298623,193.20430950993207,96.60215475496604,316.11493,72.50762546181679,370.92,494.1779711236207,-123.25797112362068
320.12484736781306,640.6538250133675,213.55127500445585,320.1242,225.2993954497855,33611.02,31858.390746547822,1752.6292534521745
320.12484736781306,640.6538250133675,213.55127500445585,320.12503,226.18013466328384,4265.52,4027.3529587957905,238.1670412042099
320.12484736781306,640.6538250133675,213.55127500445585,320.1254,189.17429490029812,967.74,1092.442876458087,-124.70287645808708
320.12484736781306,640.6538250133675,213.55127500445585,320.1242,225.2993954497855,33611.02,31858.390746547822,1752.6292534521745
320.12484736781306,640.6538250133675,213.55127500445585,320.12503,226.18013466328384,4265.52,4027.3529587957905,238.1670412042099
320.12484736781306,640.6538250133675,213.55127500445585,320.1254,189.17429490029812,967.74,1092.442876458087,-124.70287645808708
320.12484736781306,640.6538250133675,213.55127500445585,320.1242,225.2993954497855,33611.02,31858.390746547822,1752.6292534521745
320.12484736781306,640.6538250133675,213.55127500445585,320.12503,226.18013466328384,4265.52,4027.3529587957905,238.1670412042099
320.12484736781306,640.6538250133675,213.55127500445585,320.1254,189.17429490029812,967.74,1092.442876458087,-124.70287645808708
321.10734215378926,268.13655222926286,134.06827611463143,321.1057,118.36734975099563,605.52,685.8396569975478,-80.31965699754778
321.10734215378926,268.13655222926286,134.06827611463143,321.10864,149.76920247826723,2824.49,2528.3870043840566,296.1029956159432
321.10734215378926,268.13655222926286,134.06827611463143,321.1057,118.36734975099563,605.52,685.8396569975478,-80.31965699754778
321.10734215378926,268.13655222926286,134.06827611463143,321.10864,149.76920247826723,2824.49,2528.3870043840566,296.1029956159432
327.1398511065288,129.66783891032915,64.83391945516458,327.12878,72.92608167983126,10879.39,9672.170487344289,1207.2195126557108
327.1398511065288,129.66783891032915,64.83391945516458,327.15408,56.74175723049789,1070.09,1222.6996881317466,-152.60968813174668
327.1398511065288,129.66783891032915,64.83391945516458,327.12878,72.92608167983126,10879.39,9672.170487344289,1207.2195126557108
327.1398511065288,129.66783891032915,64.83391945516458,327.15408,56.74175723049789,1070.09,1222.6996881317466,-152.60968813174668
338.1360371494348,507.8862916640286,169.2954305546762,338.1357,135.45820948928596,692.95,866.0476839695843,-173.0976839695843
338.1360371494348,507.8862916640286,169.2954305546762,338.1359,178.9321626142133,26693.78,25256.135689676346,1437.6443103236525
338.1360371494348,507.8862916640286,169.2954305546762,338.1364,193.4959195605293,3649.13,3192.734171878656,456.39582812134404
338.1360371494348,507.8862916640286,169.2954305546762,338.1357,135.45820948928596,692.95,866.0476839695843,-173.0976839695843
338.1360371494348,507.8862916640286,169.2954305546762,338.1359,178.9321626142133,26693.78,25256.135689676346,1437.6443103236525
338.1360371494348,507.8862916640286,169.2954305546762,338.1364,193.4959195605293,3649.13,3192.734171878656,456.39582812134404
338.1360371494348,507.8862916640286,169.2954305546762,338.1357,135.45820948928596,692.95,866.0476839695843,-173.0976839695843
338.1360371494348,507.8862916640286,169.2954305546762,338.1359,178.9321626142133,26693.78,25256.135689676346,1437.6443103236525
338.1360371494348,507.8862916640286,169.2954305546762,338.1364,193.4959195605293,3649.13,3192.734171878656,456.39582812134404
344.1931074869822,740.1086277059931,246.7028759019977,344.19217,366.06240034257064,54610.58,36804.07255175107,17806.50744824893
344.1931074869822,740.1086277059931,246.7028759019977,344.19336,252.1211325908452,4754.74,4652.5573644391025,102.18263556089732
344.1931074869822,740.1086277059931,246.7028759019977,344.1954,121.9250947725773,623.72,1262.0332019803554,-638.3132019803554
344.1931074869822,740.1086277059931,246.7028759019977,344.19217,366.06240034257064,54610.58,36804.07255175107,17806.50744824893
344.1931074869822,740.1086277059931,246.7028759019977,344.19336,252.1211325908452,4754.74,4652.5573644391025,102.18263556089732
344.1931074869822,740.1086277059931,246.7028759019977,344.1954,121.9250947725773,623.72,1262.0332019803554,-638.3132019803554
344.1931074869822,740.1086277059931,246.7028759019977,344.19217,366.06240034257064,54610.58,36804.07255175107,17806.50744824893
344.1931074869822,740.1086277059931,246.7028759019977,344.19336,252.1211325908452,4754.74,4652.5573644391025,102.18263556089732
344.1931074869822,740.1086277059931,246.7028759019977,344.1954,121.9250947725773,623.72,1262.0332019803554,-638.3132019803554
345.1767159087369,1157.5669211666193,385.21304058925716,345.1766,547.6936495828908,81707.02,57467.545288607034,24239.47471139297
345.1767159087369,1157.5669211666193,385.21304058925716,345.17682,222.7324315956235,1139.41,1970.5957836201785,-831.1857836201784
345.1767159087369,1157.5669211666193,385.21304058925716,345.1766,547.6936495828908,81707.02,57467.545288607034,24239.47471139297
345.1767159087369,1157.5669211666193,385.21304058925716,345.17682,222.7324315956235,1139.41,1970.5957836201785,-831.1857836201784
348.1198024083256,3062.8934339045454,765.7233584761364,348.11893,1257.766726185428,187638.42,114233.52053310222,73404.8994668978
348.1198024083256,3062.8934339045454,765.7233584761364,348.11987,697.2652444961667,3566.93,3917.1343195556346,-350.2043195556348
348.1198024083256,3062.8934339045454,765.7233584761364,348.12057,239.2892772683501,888.17,2842.135356257784,-1953.9653562577842
348.1198024083256,3062.8934339045454,765.7233584761364,348.1208,868.5721859546006,16380.36,14440.739037093419,1939.6209629065816
348.1198024083256,3062.8934339045454,765.7233584761364,348.11893,1257.766726185428,187638.42,114233.52053310222,73404.8994668978
348.1198024083256,3062.8934339045454,765.7233584761364,348.11987,697.2652444961667,3566.93,3917.1343195556346,-350.2043195556348
348.1198024083256,3062.8934339045454,765.7233584761364,348.12057,239.2892772683501,888.17,2842.135356257784,-1953.9653562577842
348.1198024083256,3062.8934339045454,765.7233584761364,348.1208,868.5721859546006,16380.36,14440.739037093419,1939.6209629065816
348.1198024083256,3062.8934339045454,765.7233584761364,348.11893,1257.766726185428,187638.42,114233.52053310222,73404.8994668978
348.1198024083256,3062.8934339045454,765.7233584761364,348.11987,697.2652444961667,3566.93,3917.1343195556346,-350.2043195556348
348.1198024083256,3062.8934339045454,765.7233584761364,348.12057,239.2892772683501,888.17,2842.135356257784,-1953.9653562577842
348.1198024083256,3062.8934339045454,765.7233584761364,348.1208,868.5721859546006,16380.36,14440.739037093419,1939.6209629065816
348.1198024083256,3062.8934339045454,765.7233584761364,348.11893,1257.766726185428,187638.42,114233.52053310222,73404.8994668978
348.1198024083256,3062.8934339045454,765.7233584761364,348.11987,697.2652444961667,3566.93,3917.1343195556346,-350.2043195556348
348.1198024083256,3062.8934339045454,765.7233584761364,348.12057,239.2892772683501,888.17,2842.135356257784,-1953.9653562577842
348.1198024083256,3062.8934339045454,765.7233584761364,348.1208,868.5721859546006,16380.36,14440.739037093419,1939.6209629065816
349.1426493093435,128.11059328048492,64.05529664024246,349.12485,71.03224334358238,10596.86,9556.01257687783,1040.8474231221699
349.1426493093435,128.11059328048492,64.05529664024246,349.1648,57.07834993690253,291.99,327.68126770763797,-35.69126770763796
349.1426493093435,128.11059328048492,64.05529664024246,349.12485,71.03224334358238,10596.86,9556.01257687783,1040.8474231221699
349.1426493093435,128.11059328048492,64.05529664024246,349.1648,57.07834993690253,291.99,327.68126770763797,-35.69126770763796
355.1278081261555,282.0489343206119,94.01631144020398,355.1261,97.31400399938225,1835.24,1773.0489787329604,62.19102126703956
355.1278081261555,282.0489343206119,94.01631144020398,355.12808,84.73493046730758,433.47,480.9498313769035,-47.47983137690346
355.1278081261555,282.0489343206119,94.01631144020398,355.12924,99.99999985392205,14918.38,14025.710623121573,892.6693768784262
355.1278081261555,282.0489343206119,94.01631144020398,355.1261,97.31400399938225,1835.24,1773.0489787329604,62.19102126703956
355.1278081261555,282.0489343206119,94.01631144020398,355.12808,84.73493046730758,433.47,480.9498313769035,-47.47983137690346
355.1278081261555,282.0489343206119,94.01631144020398,355.12924,99.99999985392205,14918.38,14025.710623121573,892.6693768784262
355.1278081261555,282.0489343206119,94.01631144020398,355.1261,97.31400399938225,1835.24,1773.0489787329604,62.19102126703956
355.1278081261555,282.0489343206119,94.01631144020398,355.12808,84.73493046730758,433.47,480.9498313769035,-47.47983137690346
355.1278081261555,282.0489343206119,94.01631144020398,355.12924,99.99999985392205,14918.38,14025.710623121573,892.6693768784262
362.20407569362914,1240.393425929984,413.46447530999467,362.2038,550.6564377633389,82149.02,61682.20168185527,20466.81831814473
362.20407569362914,1240.393425929984,413.46447530999467,362.20422,399.2979320833832,7530.34,7797.506139740499,-267.1661397404987
362.20407569362914,1240.393425929984,413.46447530999467,362.2044,290.43905608326196,1485.77,2115.1188196439457,-629.3488196439457
362.20407569362914,1240.393425929984,413.46447530999467,362.2038,550.6564377633389,82149.02,61682.20168185527,20466.81831814473
362.20407569362914,1240.393425929984,413.46447530999467,362.20422,399.2979320833832,7530.34,7797.506139740499,-267.1661397404987
362.20407569362914,1240.393425929984,413.46447530999467,362.2044,290.43905608326196,1485.77,2115.1188196439457,-629.3488196439457
362.20407569362914,1240.393425929984,413.46447530999467,362.2038,550.6564377633389,82149.02,61682.20168185527,20466.81831814473
362.20407569362914,1240.393425929984,413.46447530999467,362.20422,399.2979320833832,7530.34,7797.506139740499,-267.1661397404987
362.20407569362914,1240.393425929984,413.46447530999467,362.2044,290.43905608326196,1485.77,2115.1188196439457,-629.3488196439457
366.13019192131446,1015.7943872347194,338.5981290782398,366.12997,292.2374766436219,1494.97,1732.132547959926,-237.16254795992586
366.13019192131446,1015.7943872347194,338.5981290782398,366.1302,376.449050888652,56160.1,50513.35564257119,5646.744357428812
366.13019192131446,1015.7943872347194,338.5981290782398,366.13037,347.1078597024456,6546.09,6385.605410023963,160.48458997603757
366.13019192131446,1015.7943872347194,338.5981290782398,366.12997,292.2374766436219,1494.97,1732.132547959926,-237.16254795992586
366.13019192131446,1015.7943872347194,338.5981290782398,366.1302,376.449050888652,56160.1,50513.35564257119,5646.744357428812
366.13019192131446,1015.7943872347194,338.5981290782398,366.13037,347.1078597024456,6546.09,6385.605410023963,160.48458997603757
366.13019192131446,1015.7943872347194,338.5981290782398,366.12997,292.2374766436219,1494.97,1732.132547959926,-237.16254795992586
366.13019192131446,1015.7943872347194,338.5981290782398,366.1302,376.449050888652,56160.1,50513.35564257119,5646.744357428812
366.13019192131446,1015.7943872347194,338.5981290782398,366.13037,347.1078597024456,6546.09,6385.605410023963,160.48458997603757
373.1363449537772,1548.5171217322443,516.1723739107481,373.13586,661.6049454151188,98700.74,77004.55630751293,21696.183692487073
373.1363449537772,1548.5171217322443,516.1723739107481,373.136,426.03605672448873,2179.43,2640.5313332429932,-461.1013332429934
373.1363449537772,1548.5171217322443,516.1723739107481,373.13736,460.87611959263677,8691.64,9734.469331895692,-1042.829331895693
373.1363449537772,1548.5171217322443,516.1723739107481,373.13586,661.6049454151188,98700.74,77004.55630751293,21696.183692487073
373.1363449537772,1548.5171217322443,516.1723739107481,373.136,426.03605672448873,2179.43,2640.5313332429932,-461.1013332429934
373.1363449537772,1548.5171217322443,516.1723739107481,373.13736,460.87611959263677,8691.64,9734.469331895692,-1042.829331895693
373.1363449537772,1548.5171217322443,516.1723739107481,373.13586,661.6049454151188,98700.74,77004.55630751293,21696.183692487073
373.1363449537772,1548.5171217322443,516.1723739107481,373.136,426.03605672448873,2179.43,2640.5313332429932,-461.1013332429934
373.1363449537772,1548.5171217322443,516.1723739107481,373.13736,460.87611959263677,8691.64,9734.469331895692,-1042.829331895693
390.1616907243691,353.29234933748376,117.76411644582792,390.15958,125.2663491123123,18687.71,17568.498420694807,1119.2115793051926
390.1616907243691,353.29234933748376,117.76411644582792,390.16046,122.3981143783778,2308.3,2220.9076616291854,87.39233837081474
390.1616907243691,353.29234933748376,117.76411644582792,390.16562,105.62788584679366,540.35,602.4340997774001,-62.08409977740007
390.1616907243691,353.29234933748376,117.76411644582792,390.15958,125.2663491123123,18687.71,17568.498420694807,1119.2115793051926
390.1616907243691,353.29234933748376,117.76411644582792,390.16046,122.3981143783778,2308.3,2220.9076616291854,87.39233837081474
390.1616907243691,353.29234933748376,117.76411644582792,390.16562,105.62788584679366,540.35,602.4340997774001,-62.08409977740007
390.1616907243691,353.29234933748376,117.76411644582792,390.15958,125.2663491123123,18687.71,17568.498420694807,1119.2115793051926
390.1616907243691,353.29234933748376,117.76411644582792,390.16046,122.3981143783778,2308.3,2220.9076616291854,87.39233837081474
390.1616907243691,353.29234933748376,117.76411644582792,390.16562,105.62788584679366,540.35,602.4340997774001,-62.08409977740007
401.16560816765764,238.34349881749134,79.44783293916377,401.16428,68.13846767686307,1285.02,1498.3027614832959,-213.28276148329587
401.16560816765764,238.34349881749134,79.44783293916377,401.1646,88.30049470871687,451.71,406.42332452761366,45.28667547238632
401.16560816765764,238.34349881749134,79.44783293916377,401.1678,81.9045364319114,12218.83,11852.329636943261,366.50036305673893
401.16560816765764,238.34349881749134,79.44783293916377,401.16428,68.13846767686307,1285.02,1498.3027614832959,-213.28276148329587
401.16560816765764,238.34349881749134,79.44783293916377,401.1646,88.30049470871687,451.71,406.42332452761366,45.28667547238632
401.16560816765764,238.34349881749134,79.44783293916377,401.1678,81.9045364319114,12218.83,11852.329636943261,366.50036305673893
401.16560816765764,238.34349881749134,79.44783293916377,401.16428,68.13846767686307,1285.02,1498.3027614832959,-213.28276148329587
401.16560816765764,238.34349881749134,79.44783293916377,401.1646,88.30049470871687,451.71,406.42332452761366,45.28667547238632
401.16560816765764,238.34349881749134,79.44783293916377,401.1678,81.9045364319114,12218.83,11852.329636943261,366.50036305673893
433.2413956492776,1354.8607928870385,338.71519822175964,433.2396,585.7402068612864,87382.95,50530.82046228973,36852.129537710265
433.2413956492776,1354.8607928870385,338.71519822175964,433.24142,257.4654060700536,1317.09,1732.7314268562875,-415.6414268562876
433.2413956492776,1354.8607928870385,338.71519822175964,433.24152,380.38648751679807,7173.69,6387.81321122547,785.8767887745298
433.2413956492776,1354.8607928870385,338.71519822175964,433.249,131.26869243890047,487.23,1257.20918646617,-769.97918646617
433.2413956492776,1354.8607928870385,338.71519822175964,433.2396,585.7402068612864,87382.95,50530.82046228973,36852.129537710265
433.2413956492776,1354.8607928870385,338.71519822175964,433.24142,257.4654060700536,1317.09,1732.7314268562875,-415.6414268562876
433.2413956492776,1354.8607928870385,338.71519822175964,433.24152,380.38648751679807,7173.69,6387.81321122547,785.8767887745298
433.2413956492776,1354.8607928870385,338.71519822175964,433.249,131.26869243890047,487.23,1257.20918646617,-769.97918646617
433.2413956492776,1354.8607928870385,338.71519822175964,433.2396,585.7402068612864,87382.95,50530.82046228973,36852.129537710265
433.2413956492776,1354.8607928870385,338.71519822175964,433.24142,257.4654060700536,1317.09,1732.7314268562875,-415.6414268562876
433.2413956492776,1354.8607928870385,338.71519822175964,433.24152,380.38648751679807,7173.69,6387.81321122547,785.8767887745298
433.2413956492776,1354.8607928870385,338.71519822175964,433.249,131.26869243890047,487.23,1257.20918646617,-769.97918646617
433.2413956492776,1354.8607928870385,338.71519822175964,433.2396,585.7402068612864,87382.95,50530.82046228973,36852.129537710265
433.2413956492776,1354.8607928870385,338.71519822175964,433.24142,257.4654060700536,1317.09,1732.7314268562875,-415.6414268562876
433.2413956492776,1354.8607928870385,338.71519822175964,433.24152,380.38648751679807,7173.69,6387.81321122547,785.8767887745298
433.2413956492776,1354.8607928870385,338.71519822175964,433.249,131.26869243890047,487.23,1257.20918646617,-769.97918646617
437.21236772225865,201.36853723086415,100.68426861543207,437.20734,101.72039974726736,1918.34,1898.7996541069108,19.540345893089125
437.21236772225865,201.36853723086415,100.68426861543207,437.2175,99.6481374835968,509.76,515.0604322920867,-5.300432292086725
437.21236772225865,201.36853723086415,100.68426861543207,437.20734,101.72039974726736,1918.34,1898.7996541069108,19.540345893089125
437.21236772225865,201.36853723086415,100.68426861543207,437.2175,99.6481374835968,509.76,515.0604322920867,-5.300432292086725
472.20345383340464,210.70463857461232,105.35231928730616,472.20178,89.92228838860989,1695.84,1986.8341914084956,-290.9941914084957
472.20345383340464,210.70463857461232,105.35231928730616,472.2047,120.78235018600245,18018.77,15716.85935305249,2301.91064694751
472.20345383340464,210.70463857461232,105.35231928730616,472.20178,89.92228838860989,1695.84,1986.8341914084956,-290.9941914084957
472.20345383340464,210.70463857461232,105.35231928730616,472.2047,120.78235018600245,18018.77,15716.85935305249,2301.91064694751
501.1930796905771,435.9080741880043,145.30269139600145,501.1919,194.78167172006798,29058.27,21676.807684347837,7381.462315652163
501.1930796905771,435.9080741880043,145.30269139600145,501.19305,100.08992340385913,512.02,743.31043044551,-231.29043044550997
501.1930796905771,435.9080741880043,145.30269139600145,501.19473,141.03647906407716,2659.8,2740.256287874975,-80.4562878749748
501.1930796905771,435.9080741880043,145.30269139600145,501.1919,194.78167172006798,29058.27,21676.807684347837,7381.462315652163
501.1930796905771,435.9080741880043,145.30269139600145,501.19305,100.08992340385913,512.02,743.31043044551,-231.29043044550997
501.1930796905771,435.9080741880043,145.30269139600145,501.19473,141.03647906407716,2659.8,2740.256287874975,-80.4562878749748
501.1930796905771,435.9080741880043,145.30269139600145,501.1919,194.78167172006798,29058.27,21676.807684347837,7381.462315652163
501.1930796905771,435.9080741880043,145.30269139600145,501.19305,100.08992340385913,512.02,743.31043044551,-231.29043044550997
501.1930796905771,435.9080741880043,145.30269139600145,501.19473,141.03647906407716,2659.8,2740.256287874975,-80.4562878749748
519.1529879492161,101.62053568512202,50.810267842561004,519.1434,51.03213820517063,261.06,259.925,1.134999999999991
519.1529879492161,101.62053568512202,50.810267842561004,519.16266,50.58839747995138,258.79,259.925,-1.134999999999991
519.1529879492161,101.62053568512202,50.810267842561004,519.1434,51.03213820517063,261.06,259.925,1.134999999999991
519.1529879492161,101.62053568512202,50.810267842561004,519.16266,50.58839747995138,258.79,259.925,-1.134999999999991
544.275753265329,168.65136908670888,84.32568454335444,544.274,97.22851930847392,14504.92,12580.026076155524,1924.8939238444764
544.275753265329,168.65136908670888,84.32568454335444,544.27814,71.42284977823496,1346.96,1590.293924215966,-243.3339242159659
544.275753265329,168.65136908670888,84.32568454335444,544.274,97.22851930847392,14504.92,12580.026076155524,1924.8939238444764
544.275753265329,168.65136908670888,84.32568454335444,544.27814,71.42284977823496,1346.96,1590.293924215966,-243.3339242159659
562.2835950676646,1203.8521477964428,401.2840492654809,562.28156,307.0959491211176,1570.98,2052.8086336510223,-481.8286336510223
562.2835950676646,1203.8521477964428,401.2840492654809,562.2839,506.18833874515263,75515.1,59865.07943626133,15650.020563738675
562.2835950676646,1203.8521477964428,401.2840492654809,562.2848,390.5678599301726,7365.7,7567.796085943151,-202.0960859431516
562.2835950676646,1203.8521477964428,401.2840492654809,562.28156,307.0959491211176,1570.98,2052.8086336510223,-481.8286336510223
562.2835950676646,1203.8521477964428,401.2840492654809,562.2839,506.18833874515263,75515.1,59865.07943626133,15650.020563738675
562.2835950676646,1203.8521477964428,401.2840492654809,562.2848,390.5678599301726,7365.7,7567.796085943151,-202.0960859431516
562.2835950676646,1203.8521477964428,401.2840492654809,562.28156,307.0959491211176,1570.98,2052.8086336510223,-481.8286336510223
562.2835950676646,1203.8521477964428,401.2840492654809,562.2839,506.18833874515263,75515.1,59865.07943626133,15650.020563738675
562.2835950676646,1203.8521477964428,401.2840492654809,562.2848,390.5678599301726,7365.7,7567.796085943151,-202.0960859431516
588.2241218683249,193.4868513670331,96.74342568351655,588.21985,110.9143886657199,16546.63,14432.551889567372,2114.078110432629
588.2241218683249,193.4868513670331,96.74342568351655,588.22986,82.5724627013132,1557.23,1824.4794916931378,-267.24949169313777
588.2241218683249,193.4868513670331,96.74342568351655,588.21985,110.9143886657199,16546.63,14432.551889567372,2114.078110432629
588.2241218683249,193.4868513670331,96.74342568351655,588.22986,82.5724627013132,1557.23,1824.4794916931378,-267.24949169313777
600.276022178125,364.08731233204713,182.04365616602357,600.2585,67.361603507353,10049.26,27157.964432412624,-17108.704432412625
600.276022178125,364.08731233204713,182.04365616602357,600.28,296.72570882469415,1517.93,931.2625053575924,586.6674946424076
600.276022178125,364.08731233204713,182.04365616602357,600.2585,67.361603507353,10049.26,27157.964432412624,-17108.704432412625
600.276022178125,364.08731233204713,182.04365616602357,600.28,296.72570882469415,1517.93,931.2625053575924,586.6674946424076
663.3957631187526,509.95179176509384,254.97589588254692,663.39233,347.39607596307997,1289.43,946.3940216261205,343.0359783738795
663.3957631187526,509.95179176509384,254.97589588254692,663.4031,162.55571580201388,831.57,1304.3546619873623,-472.78466198736226
663.3957631187526,509.95179176509384,254.97589588254692,663.39233,347.39607596307997,1289.43,946.3940216261205,343.0359783738795
663.3957631187526,509.95179176509384,254.97589588254692,663.4031,162.55571580201388,831.57,1304.3546619873623,-472.78466198736226
663.5264080730128,307.348385029356,153.674192514678,663.51263,216.41713123247027,4081.4,2898.1340144264123,1183.2659855735878
663.5264080730128,307.348385029356,153.674192514678,663.5592,90.93125379688571,13565.47,22925.70003476061,-9360.230034760612
663.5264080730128,307.348385029356,153.674192514678,663.51263,216.41713123247027,4081.4,2898.1340144264123,1183.2659855735878
663.5264080730128,307.348385029356,153.674192514678,663.5592,90.93125379688571,13565.47,22925.70003476061,-9360.230034760612
677.3117179972019,652.8507740221172,163.2126935055293,677.30676,246.9774864709005,36845.04,24348.68986095825,12496.350139041751
677.3117179972019,652.8507740221172,163.2126935055293,677.31006,107.29142486512661,548.86,834.9308350602554,-286.0708350602554
677.3117179972019,652.8507740221172,163.2126935055293,677.312,179.82495744597168,3391.31,3078.0201339880027,313.2898660119972
677.3117179972019,652.8507740221172,163.2126935055293,677.3231,118.75690524011851,440.79,605.7965473657241,-165.0065473657241
677.3117179972019,652.8507740221172,163.2126935055293,677.30676,246.9774864709005,36845.04,24348.68986095825,12496.350139041751
677.3117179972019,652.8507740221172,163.2126935055293,677.31006,107.29142486512661,548.86,834.9308350602554,-286.0708350602554
677.3117179972019,652.8507740221172,163.2126935055293,677.312,179.82495744597168,3391.31,3078.0201339880027,313.2898660119972
677.3117179972019,652.8507740221172,163.2126935055293,677.3231,118.75690524011851,440.79,605.7965473657241,-165.0065473657241
677.3117179972019,652.8507740221172,163.2126935055293,677.30676,246.9774864709005,36845.04,24348.68986095825,12496.350139041751
677.3117179972019,652.8507740221172,163.2126935055293,677.31006,107.29142486512661,548.86,834.9308350602554,-286.0708350602554
677.3117179972019,652.8507740221172,163.2126935055293,677.312,179.82495744597168,3391.31,3078.0201339880027,313.2898660119972
677.3117179972019,652.8507740221172,163.2126935055293,677.3231,118.75690524011851,440.79,605.7965473657241,-165.0065473657241
