type,spec,msid,m/z,zscore,ri,ai
msms,ai_devi_example,105652140,749.390,0.0,0,0
msms,ai_devi_example,105630746,749.390,1.2,10.60,2054.88
msms,ai_devi_example,105620706,749.390,0.0,0,0
msms,ai_devi_example,105616993,750.391,0.0,0,0
msms,ai_devi_example,105628430,750.391,0.0,0,0
msms,ai_devi_example,105626195,750.391,0.0,0,0
msms,ai_devi_example,105622773,750.391,0.7,2.60,814.99
msms,ai_devi_example,105599700,750.391,0.0,0,0
msms,ai_devi_example,105626405,750.391,0.0,0,0
msms,ai_devi_example,105615807,750.391,0.0,0,0
msms,ai_devi_example,105652140,750.391,0.0,0,0
msms,ai_devi_example,105630746,750.391,0.0,0,0
msms,ai_devi_example,105620706,750.391,0.0,0,0
msms,ai_devi_example,105616993,758.587,0.0,0,0
msms,ai_devi_example,105628430,758.587,0.0,0,0
msms,ai_devi_example,105626195,758.587,0.0,0,0
msms,ai_devi_example,105622773,758.587,0.0,0,0
msms,ai_devi_example,105599700,758.587,0.0,0,0
msms,ai_devi_example,105626405,758.587,0.0,0,0
msms,ai_devi_example,105615807,758.587,0.0,0,0
msms,ai_devi_example,105652140,758.587,0.0,0,0
msms,ai_devi_example,105630746,758.587,0.6,2.94,570.07
msms,ai_devi_example,105620706,758.587,0.0,0,0
msms,ai_devi_example,105616993,761.343,0.0,0,0
msms,ai_devi_example,105628430,761.343,1.1,4.88,1878.79
msms,ai_devi_example,105626195,761.343,0.0,0,0
msms,ai_devi_example,105622773,761.343,0.0,0,0
msms,ai_devi_example,105599700,761.343,0.0,0,0
msms,ai_devi_example,105626405,761.343,0.0,0,0
msms,ai_devi_example,105615807,761.343,0.0,0,0
msms,ai_devi_example,105652140,761.343,0.0,0,0
msms,ai_devi_example,105630746,761.343,0.0,0,0
msms,ai_devi_example,105620706,761.343,0.0,0,0
msms,ai_devi_example,105616993,762.345,0.0,0,0
msms,ai_devi_example,105628430,762.345,1.0,4.16,1600.63
msms,ai_devi_example,105626195,762.345,0.0,0,0
msms,ai_devi_example,105622773,762.345,0.0,0,0
msms,ai_devi_example,105599700,762.345,0.0,0,0
msms,ai_devi_example,105626405,762.345,0.0,0,0
msms,ai_devi_example,105615807,762.345,0.0,0,0
msms,ai_devi_example,105652140,762.345,0.0,0,0
msms,ai_devi_example,105630746,762.345,0.0,0,0
msms,ai_devi_example,105620706,762.345,0.0,0,0
msms,ai_devi_example,105616993,767.713,0.0,0,0
msms,ai_devi_example,105628430,767.713,0.0,0,0
msms,ai_devi_example,105626195,767.713,0.0,0,0
msms,ai_devi_example,105622773,767.713,0.0,0,0
msms,ai_devi_example,105599700,767.713,0.0,0,0
msms,ai_devi_example,105626405,767.713,0.0,0,0
msms,ai_devi_example,105615807,767.713,0.0,0,0
msms,ai_devi_example,105652140,767.713,1.6,1.07,4944.34
msms,ai_devi_example,105630746,767.713,0.0,0,0
msms,ai_devi_example,105620706,767.713,0.0,0,0
msms,ai_devi_example,105616993,769.391,-0.9,13.17,2652.86
msms,ai_devi_example,105628430,769.391,-1.2,12.94,4981.46
msms,ai_devi_example,105626195,769.391,-0.4,20.67,222834.31
msms,ai_devi_example,105622773,769.391,0.0,0,0
msms,ai_devi_example,105599700,769.391,-0.6,17.15,8263.27
msms,ai_devi_example,105626405,769.391,-0.8,17.53,17100.13
msms,ai_devi_example,105615807,769.391,-0.6,17.32,9062.54
msms,ai_devi_example,105652140,769.391,-1.2,18.51,85512.30
msms,ai_devi_example,105630746,769.391,-0.3,17.83,3454.70
msms,ai_devi_example,105620706,769.391,-5.0,16.05,315841.00
msms,ai_devi_example,105616993,770.220,0.0,0,0
msms,ai_devi_example,105628430,770.220,0.0,0,0
msms,ai_devi_example,105626195,770.220,0.0,0,0
msms,ai_devi_example,105622773,770.220,0.0,0,0
msms,ai_devi_example,105599700,770.220,0.0,0,0
msms,ai_devi_example,105626405,770.220,0.0,0,0
msms,ai_devi_example,105615807,770.220,0.0,0,0
msms,ai_devi_example,105652140,770.220,0.0,0,0
msms,ai_devi_example,105630746,770.220,0.0,0,0
msms,ai_devi_example,105620706,770.220,1.2,0.78,15367.08
msms,ai_devi_example,105616993,770.393,0.1,3.94,793.82
msms,ai_devi_example,105628430,770.393,0.1,3.77,1452.37
msms,ai_devi_example,105626195,770.393,0.4,3.69,39820.56
msms,ai_devi_example,105622773,770.393,-0.1,2.87,899.65
msms,ai_devi_example,105599700,770.393,-0.6,1.98,954.54
msms,ai_devi_example,105626405,770.393,-0.5,2.41,2353.85
msms,ai_devi_example,105615807,770.393,-0.1,2.99,1565.88
msms,ai_devi_example,105652140,770.393,0.0,0,0
msms,ai_devi_example,105630746,770.393,0.0,0,0
msms,ai_devi_example,105620706,770.393,-0.9,2.98,58655.34
msms,ai_devi_example,105616993,773.662,0.0,0,0
msms,ai_devi_example,105628430,773.662,0.0,0,0
msms,ai_devi_example,105626195,773.662,0.0,0,0
msms,ai_devi_example,105622773,773.662,0.6,1.76,551.99
msms,ai_devi_example,105599700,773.662,0.0,0,0
msms,ai_devi_example,105626405,773.662,0.0,0,0
msms,ai_devi_example,105615807,773.662,0.0,0,0
msms,ai_devi_example,105652140,773.662,0.0,0,0
msms,ai_devi_example,105630746,773.662,0.0,0,0
msms,ai_devi_example,105620706,773.662,0.0,0,0
msms,ai_devi_example,105616993,777.377,0.0,0,0
msms,ai_devi_example,105628430,777.377,0.0,0,0
msms,ai_devi_example,105626195,777.377,0.0,0,0
msms,ai_devi_example,105622773,777.377,0.0,0,0
msms,ai_devi_example,105599700,777.377,0.0,0,0
msms,ai_devi_example,105626405,777.377,0.0,0,0
msms,ai_devi_example,105615807,777.377,0.0,0,0
msms,ai_devi_example,105652140,777.377,1.6,1.13,5242.93
msms,ai_devi_example,105630746,777.377,0.0,0,0
msms,ai_devi_example,105620706,777.377,0.0,0,0
msms,ai_devi_example,105616993,779.369,0.0,0,0
msms,ai_devi_example,105628430,779.369,0.0,0,0
msms,ai_devi_example,105626195,779.369,0.0,0,0
msms,ai_devi_example,105622773,779.369,0.0,0,0
msms,ai_devi_example,105599700,779.369,0.0,0,0
msms,ai_devi_example,105626405,779.369,0.0,0,0
msms,ai_devi_example,105615807,779.369,0.8,1.95,1018.01
msms,ai_devi_example,105652140,779.369,0.0,0,0
msms,ai_devi_example,105630746,779.369,0.0,0,0
msms,ai_devi_example,105620706,779.369,0.0,0,0
msms,ai_devi_example,105616993,791.441,0.0,0,0
msms,ai_devi_example,105628430,791.441,0.0,0,0
msms,ai_devi_example,105626195,791.441,0.0,0,0
msms,ai_devi_example,105622773,791.441,0.0,0,0
msms,ai_devi_example,105599700,791.441,0.0,0,0
msms,ai_devi_example,105626405,791.441,0.0,0,0
msms,ai_devi_example,105615807,791.441,0.0,0,0
msms,ai_devi_example,105652140,791.441,0.0,0,0
msms,ai_devi_example,105630746,791.441,0.7,4.01,776.29
msms,ai_devi_example,105620706,791.441,0.0,0,0
msms,ai_devi_example,105616993,796.420,0.0,0,0
msms,ai_devi_example,105628430,796.420,0.9,3.27,1257.93
msms,ai_devi_example,105626195,796.420,0.0,0,0
msms,ai_devi_example,105622773,796.420,1.4,8.81,2761.27
msms,ai_devi_example,105599700,796.420,0.0,0,0
msms,ai_devi_example,105626405,796.420,0.0,0,0
msms,ai_devi_example,105615807,796.420,0.0,0,0
msms,ai_devi_example,105652140,796.420,0.0,0,0
msms,ai_devi_example,105630746,796.420,1.0,8.23,1595.30
msms,ai_devi_example,105620706,796.420,0.0,0,0
msms,ai_devi_example,105616993,802.689,0.0,0,0
msms,ai_devi_example,105628430,802.689,0.0,0,0
msms,ai_devi_example,105626195,802.689,0.0,0,0
msms,ai_devi_example,105622773,802.689,0.0,0,0
msms,ai_devi_example,105599700,802.689,0.0,0,0
msms,ai_devi_example,105626405,802.689,0.0,0,0
msms,ai_devi_example,105615807,802.689,0.0,0,0
msms,ai_devi_example,105652140,802.689,1.6,1.16,5380.66
msms,ai_devi_example,105630746,802.689,0.0,0,0
msms,ai_devi_example,105620706,802.689,0.0,0,0
msms,ai_devi_example,105616993,803.797,0.0,0,0
msms,ai_devi_example,105628430,803.797,0.0,0,0
msms,ai_devi_example,105626195,803.797,0.0,0,0
msms,ai_devi_example,105622773,803.797,0.0,0,0
msms,ai_devi_example,105599700,803.797,0.5,0.89,427.23
msms,ai_devi_example,105626405,803.797,0.0,0,0
msms,ai_devi_example,105615807,803.797,0.0,0,0
msms,ai_devi_example,105652140,803.797,0.0,0,0
msms,ai_devi_example,105630746,803.797,0.0,0,0
msms,ai_devi_example,105620706,803.797,0.0,0,0
msms,ai_devi_example,105616993,806.349,0.0,0,0
msms,ai_devi_example,105628430,806.349,0.0,0,0
msms,ai_devi_example,105626195,806.349,0.0,0,0
msms,ai_devi_example,105622773,806.349,0.7,2.62,821.49
msms,ai_devi_example,105599700,806.349,0.0,0,0
msms,ai_devi_example,105626405,806.349,1.0,1.77,1729.41
msms,ai_devi_example,105615807,806.349,0.0,0,0
msms,ai_devi_example,105652140,806.349,0.0,0,0
msms,ai_devi_example,105630746,806.349,0.0,0,0
msms,ai_devi_example,105620706,806.349,0.0,0,0
msms,ai_devi_example,105616993,808.265,0.0,0,0
msms,ai_devi_example,105628430,808.265,0.0,0,0
msms,ai_devi_example,105626195,808.265,0.0,0,0
msms,ai_devi_example,105622773,808.265,0.0,0,0
msms,ai_devi_example,105599700,808.265,0.0,0,0
msms,ai_devi_example,105626405,808.265,0.9,1.21,1182.66
msms,ai_devi_example,105615807,808.265,0.0,0,0
msms,ai_devi_example,105652140,808.265,0.0,0,0
msms,ai_devi_example,105630746,808.265,0.0,0,0
msms,ai_devi_example,105620706,808.265,0.0,0,0
msms,ai_devi_example,105616993,813.455,0.0,0,0
msms,ai_devi_example,105628430,813.455,0.9,3.25,1252.83
msms,ai_devi_example,105626195,813.455,0.0,0,0
msms,ai_devi_example,105622773,813.455,1.0,4.65,1457.71
msms,ai_devi_example,105599700,813.455,0.0,0,0
msms,ai_devi_example,105626405,813.455,0.0,0,0
msms,ai_devi_example,105615807,813.455,0.0,0,0
msms,ai_devi_example,105652140,813.455,0.0,0,0
msms,ai_devi_example,105630746,813.455,0.8,4.83,935.71
msms,ai_devi_example,105620706,813.455,0.0,0,0
msms,ai_devi_example,105616993,818.139,0.0,0,0
msms,ai_devi_example,105628430,818.139,0.0,0,0
msms,ai_devi_example,105626195,818.139,0.0,0,0
msms,ai_devi_example,105622773,818.139,0.0,0,0
msms,ai_devi_example,105599700,818.139,0.6,0.95,457.11
msms,ai_devi_example,105626405,818.139,0.0,0,0
msms,ai_devi_example,105615807,818.139,0.0,0,0
msms,ai_devi_example,105652140,818.139,0.0,0,0
msms,ai_devi_example,105630746,818.139,0.0,0,0
msms,ai_devi_example,105620706,818.139,0.0,0,0
msms,ai_devi_example,105616993,819.727,0.0,0,0
msms,ai_devi_example,105628430,819.727,0.0,0,0
msms,ai_devi_example,105626195,819.727,0.0,0,0
msms,ai_devi_example,105622773,819.727,0.0,0,0
msms,ai_devi_example,105599700,819.727,0.0,0,0
msms,ai_devi_example,105626405,819.727,0.0,0,0
msms,ai_devi_example,105615807,819.727,0.0,0,0
msms,ai_devi_example,105652140,819.727,1.9,1.55,7166.46
msms,ai_devi_example,105630746,819.727,0.0,0,0
msms,ai_devi_example,105620706,819.727,0.0,0,0
msms,ai_devi_example,105616993,820.379,0.0,0,0
msms,ai_devi_example,105628430,820.379,0.0,0,0
msms,ai_devi_example,105626195,820.379,0.0,0,0
msms,ai_devi_example,105622773,820.379,1.0,4.75,1488.94
msms,ai_devi_example,105599700,820.379,0.0,0,0
msms,ai_devi_example,105626405,820.379,1.3,2.73,2658.97
msms,ai_devi_example,105615807,820.379,0.0,0,0
msms,ai_devi_example,105652140,820.379,0.0,0,0
msms,ai_devi_example,105630746,820.379,0.0,0,0
msms,ai_devi_example,105620706,820.379,0.0,0,0
msms,ai_devi_example,105616993,821.366,0.0,0,0
msms,ai_devi_example,105628430,821.366,0.0,0,0
msms,ai_devi_example,105626195,821.366,0.0,0,0
msms,ai_devi_example,105622773,821.366,0.7,2.39,749.37
msms,ai_devi_example,105599700,821.366,0.0,0,0
msms,ai_devi_example,105626405,821.366,0.0,0,0
msms,ai_devi_example,105615807,821.366,0.0,0,0
msms,ai_devi_example,105652140,821.366,0.0,0,0
msms,ai_devi_example,105630746,821.366,0.0,0,0
msms,ai_devi_example,105620706,821.366,0.0,0,0
msms,ai_devi_example,105616993,823.362,0.0,0,0
msms,ai_devi_example,105628430,823.362,0.5,0.96,369.23
msms,ai_devi_example,105626195,823.362,0.0,0,0
msms,ai_devi_example,105622773,823.362,0.7,2.74,858.72
msms,ai_devi_example,105599700,823.362,0.0,0,0
msms,ai_devi_example,105626405,823.362,0.8,1.21,1180.27
msms,ai_devi_example,105615807,823.362,0.0,0,0
msms,ai_devi_example,105652140,823.362,0.0,0,0
msms,ai_devi_example,105630746,823.362,0.6,2.81,545.42
msms,ai_devi_example,105620706,823.362,0.0,0,0
msms,ai_devi_example,105616993,823.599,0.0,0,0
msms,ai_devi_example,105628430,823.599,0.0,0,0
msms,ai_devi_example,105626195,823.599,0.0,0,0
msms,ai_devi_example,105622773,823.599,0.0,0,0
msms,ai_devi_example,105599700,823.599,0.0,0,0
msms,ai_devi_example,105626405,823.599,0.0,0,0
msms,ai_devi_example,105615807,823.599,0.0,0,0
msms,ai_devi_example,105652140,823.599,0.0,0,0
msms,ai_devi_example,105630746,823.599,0.6,2.88,558.62
msms,ai_devi_example,105620706,823.599,0.0,0,0
msms,ai_devi_example,105616993,825.696,0.0,0,0
msms,ai_devi_example,105628430,825.696,0.0,0,0
msms,ai_devi_example,105626195,825.696,0.0,0,0
msms,ai_devi_example,105622773,825.696,0.0,0,0
msms,ai_devi_example,105599700,825.696,0.0,0,0
msms,ai_devi_example,105626405,825.696,0.0,0,0
msms,ai_devi_example,105615807,825.696,0.7,1.25,653.43
msms,ai_devi_example,105652140,825.696,0.0,0,0
msms,ai_devi_example,105630746,825.696,0.0,0,0
msms,ai_devi_example,105620706,825.696,0.0,0,0
msms,ai_devi_example,105616993,838.407,0.0,0,0
msms,ai_devi_example,105628430,838.407,0.0,0,0
msms,ai_devi_example,105626195,838.407,0.0,0,0
msms,ai_devi_example,105622773,838.407,0.7,2.08,651.85
msms,ai_devi_example,105599700,838.407,0.0,0,0
msms,ai_devi_example,105626405,838.407,0.0,0,0
msms,ai_devi_example,105615807,838.407,0.0,0,0
msms,ai_devi_example,105652140,838.407,0.0,0,0
msms,ai_devi_example,105630746,838.407,0.0,0,0
msms,ai_devi_example,105620706,838.407,0.0,0,0
msms,ai_devi_example,105616993,839.754,0.5,1.75,353.35
msms,ai_devi_example,105628430,839.754,0.0,0,0
msms,ai_devi_example,105626195,839.754,0.0,0,0
msms,ai_devi_example,105622773,839.754,0.0,0,0
msms,ai_devi_example,105599700,839.754,0.0,0,0
msms,ai_devi_example,105626405,839.754,0.0,0,0
msms,ai_devi_example,105615807,839.754,0.0,0,0
msms,ai_devi_example,105652140,839.754,0.0,0,0
msms,ai_devi_example,105630746,839.754,0.0,0,0
msms,ai_devi_example,105620706,839.754,0.0,0,0
msms,ai_devi_example,105616993,843.815,0.0,0,0
msms,ai_devi_example,105628430,843.815,0.0,0,0
msms,ai_devi_example,105626195,843.815,0.0,0,0
msms,ai_devi_example,105622773,843.815,0.0,0,0
msms,ai_devi_example,105599700,843.815,0.0,0,0
msms,ai_devi_example,105626405,843.815,0.0,0,0
msms,ai_devi_example,105615807,843.815,0.0,0,0
msms,ai_devi_example,105652140,843.815,1.7,1.19,5496.77
msms,ai_devi_example,105630746,843.815,0.0,0,0
msms,ai_devi_example,105620706,843.815,0.0,0,0
msms,ai_devi_example,105616993,845.571,0.5,1.76,353.79
msms,ai_devi_example,105628430,845.571,0.0,0,0
msms,ai_devi_example,105626195,845.571,0.0,0,0
msms,ai_devi_example,105622773,845.571,0.0,0,0
msms,ai_devi_example,105599700,845.571,0.0,0,0
msms,ai_devi_example,105626405,845.571,0.0,0,0
msms,ai_devi_example,105615807,845.571,0.0,0,0
msms,ai_devi_example,105652140,845.571,0.0,0,0
msms,ai_devi_example,105630746,845.571,0.0,0,0
msms,ai_devi_example,105620706,845.571,0.0,0,0
msms,ai_devi_example,105616993,848.437,0.0,0,0
msms,ai_devi_example,105628430,848.437,0.0,0,0
msms,ai_devi_example,105626195,848.437,0.0,0,0
msms,ai_devi_example,105622773,848.437,0.7,2.01,631.19
msms,ai_devi_example,105599700,848.437,0.0,0,0
msms,ai_devi_example,105626405,848.437,0.0,0,0
msms,ai_devi_example,105615807,848.437,0.0,0,0
msms,ai_devi_example,105652140,848.437,0.0,0,0
msms,ai_devi_example,105630746,848.437,0.0,0,0
msms,ai_devi_example,105620706,848.437,0.0,0,0
msms,ai_devi_example,105616993,849.451,0.0,0,0
msms,ai_devi_example,105628430,849.451,0.5,0.86,329.99
msms,ai_devi_example,105626195,849.451,0.0,0,0
msms,ai_devi_example,105622773,849.451,0.0,0,0
msms,ai_devi_example,105599700,849.451,0.0,0,0
msms,ai_devi_example,105626405,849.451,0.0,0,0
msms,ai_devi_example,105615807,849.451,0.0,0,0
msms,ai_devi_example,105652140,849.451,0.0,0,0
msms,ai_devi_example,105630746,849.451,0.0,0,0
msms,ai_devi_example,105620706,849.451,0.0,0,0
msms,ai_devi_example,105616993,849.850,0.5,1.60,322.21
msms,ai_devi_example,105628430,849.850,0.0,0,0
msms,ai_devi_example,105626195,849.850,0.0,0,0
msms,ai_devi_example,105622773,849.850,0.0,0,0
msms,ai_devi_example,105599700,849.850,0.0,0,0
msms,ai_devi_example,105626405,849.850,0.0,0,0
msms,ai_devi_example,105615807,849.850,0.0,0,0
msms,ai_devi_example,105652140,849.850,0.0,0,0
msms,ai_devi_example,105630746,849.850,0.0,0,0
msms,ai_devi_example,105620706,849.850,0.0,0,0
msms,ai_devi_example,105616993,859.440,0.0,0,0
msms,ai_devi_example,105628430,859.440,0.0,0,0
msms,ai_devi_example,105626195,859.440,0.0,0,0
msms,ai_devi_example,105622773,859.440,0.8,2.92,914.83
msms,ai_devi_example,105599700,859.440,0.0,0,0
msms,ai_devi_example,105626405,859.440,0.0,0,0
msms,ai_devi_example,105615807,859.440,0.0,0,0
msms,ai_devi_example,105652140,859.440,0.0,0,0
msms,ai_devi_example,105630746,859.440,0.0,0,0
msms,ai_devi_example,105620706,859.440,0.0,0,0
msms,ai_devi_example,105616993,860.419,0.0,0,0
msms,ai_devi_example,105628430,860.419,0.9,3.41,1313.07
msms,ai_devi_example,105626195,860.419,0.0,0,0
msms,ai_devi_example,105622773,860.419,1.1,5.71,1789.91
msms,ai_devi_example,105599700,860.419,0.0,0,0
msms,ai_devi_example,105626405,860.419,0.0,0,0
msms,ai_devi_example,105615807,860.419,0.0,0,0
msms,ai_devi_example,105652140,860.419,0.0,0,0
msms,ai_devi_example,105630746,860.419,0.0,0,0
msms,ai_devi_example,105620706,860.419,0.0,0,0
msms,ai_devi_example,105616993,861.431,0.0,0,0
msms,ai_devi_example,105628430,861.431,0.0,0,0
msms,ai_devi_example,105626195,861.431,0.0,0,0
msms,ai_devi_example,105622773,861.431,0.8,3.34,1047.34
msms,ai_devi_example,105599700,861.431,0.0,0,0
msms,ai_devi_example,105626405,861.431,0.0,0,0
msms,ai_devi_example,105615807,861.431,0.0,0,0
msms,ai_devi_example,105652140,861.431,0.0,0,0
msms,ai_devi_example,105630746,861.431,0.0,0,0
msms,ai_devi_example,105620706,861.431,0.0,0,0
msms,ai_devi_example,105616993,864.640,0.0,0,0
msms,ai_devi_example,105628430,864.640,0.0,0,0
msms,ai_devi_example,105626195,864.640,0.0,0,0
msms,ai_devi_example,105622773,864.640,0.0,0,0
msms,ai_devi_example,105599700,864.640,0.0,0,0
msms,ai_devi_example,105626405,864.640,0.0,0,0
msms,ai_devi_example,105615807,864.640,0.0,0,0
msms,ai_devi_example,105652140,864.640,0.0,0,0
msms,ai_devi_example,105630746,864.640,0.0,0,0
msms,ai_devi_example,105620706,864.640,1.4,1.07,21099.65
msms,ai_devi_example,105616993,865.415,0.5,1.69,339.66
msms,ai_devi_example,105628430,865.415,0.0,0,0
msms,ai_devi_example,105626195,865.415,0.0,0,0
msms,ai_devi_example,105622773,865.415,0.0,0,0
msms,ai_devi_example,105599700,865.415,0.0,0,0
msms,ai_devi_example,105626405,865.415,0.0,0,0
msms,ai_devi_example,105615807,865.415,0.0,0,0
msms,ai_devi_example,105652140,865.415,0.0,0,0
msms,ai_devi_example,105630746,865.415,0.0,0,0
msms,ai_devi_example,105620706,865.415,0.0,0,0
msms,ai_devi_example,105616993,868.036,0.0,0,0
msms,ai_devi_example,105628430,868.036,0.0,0,0
msms,ai_devi_example,105626195,868.036,0.0,0,0
msms,ai_devi_example,105622773,868.036,0.0,0,0
msms,ai_devi_example,105599700,868.036,0.0,0,0
msms,ai_devi_example,105626405,868.036,0.0,0,0
msms,ai_devi_example,105615807,868.036,0.7,1.50,785.16
msms,ai_devi_example,105652140,868.036,0.0,0,0
msms,ai_devi_example,105630746,868.036,0.0,0,0
msms,ai_devi_example,105620706,868.036,0.0,0,0
msms,ai_devi_example,105616993,874.430,0.0,0,0
msms,ai_devi_example,105628430,874.430,1.3,6.06,2333.94
msms,ai_devi_example,105626195,874.430,0.0,0,0
msms,ai_devi_example,105622773,874.430,0.0,0,0
msms,ai_devi_example,105599700,874.430,0.0,0,0
msms,ai_devi_example,105626405,874.430,0.0,0,0
msms,ai_devi_example,105615807,874.430,0.0,0,0
msms,ai_devi_example,105652140,874.430,0.0,0,0
msms,ai_devi_example,105630746,874.430,0.0,0,0
msms,ai_devi_example,105620706,874.430,0.0,0,0
msms,ai_devi_example,105616993,875.435,0.0,0,0
msms,ai_devi_example,105628430,875.435,1.3,6.42,2472.68
msms,ai_devi_example,105626195,875.435,0.0,0,0
msms,ai_devi_example,105622773,875.435,0.0,0,0
msms,ai_devi_example,105599700,875.435,0.0,0,0
msms,ai_devi_example,105626405,875.435,0.0,0,0
msms,ai_devi_example,105615807,875.435,0.0,0,0
msms,ai_devi_example,105652140,875.435,0.0,0,0
msms,ai_devi_example,105630746,875.435,0.0,0,0
msms,ai_devi_example,105620706,875.435,0.0,0,0
msms,ai_devi_example,105616993,876.437,0.0,0,0
msms,ai_devi_example,105628430,876.437,0.6,1.42,548.76
msms,ai_devi_example,105626195,876.437,0.0,0,0
msms,ai_devi_example,105622773,876.437,0.0,0,0
msms,ai_devi_example,105599700,876.437,0.0,0,0
msms,ai_devi_example,105626405,876.437,0.0,0,0
msms,ai_devi_example,105615807,876.437,0.0,0,0
msms,ai_devi_example,105652140,876.437,0.0,0,0
msms,ai_devi_example,105630746,876.437,0.0,0,0
msms,ai_devi_example,105620706,876.437,0.0,0,0
msms,ai_devi_example,105616993,877.456,0.0,0,0
msms,ai_devi_example,105628430,877.456,0.7,2.04,784.24
msms,ai_devi_example,105626195,877.456,0.0,0,0
msms,ai_devi_example,105622773,877.456,0.8,2.81,879.76
msms,ai_devi_example,105599700,877.456,0.0,0,0
msms,ai_devi_example,105626405,877.456,0.0,0,0
msms,ai_devi_example,105615807,877.456,0.0,0,0
msms,ai_devi_example,105652140,877.456,0.0,0,0
msms,ai_devi_example,105630746,877.456,0.8,4.78,926.56
msms,ai_devi_example,105620706,877.456,0.0,0,0
msms,ai_devi_example,105616993,878.446,0.0,0,0
msms,ai_devi_example,105628430,878.446,0.0,0,0
msms,ai_devi_example,105626195,878.446,0.0,0,0
msms,ai_devi_example,105622773,878.446,0.6,1.86,582.32
msms,ai_devi_example,105599700,878.446,0.0,0,0
msms,ai_devi_example,105626405,878.446,0.0,0,0
msms,ai_devi_example,105615807,878.446,0.0,0,0
msms,ai_devi_example,105652140,878.446,0.0,0,0
msms,ai_devi_example,105630746,878.446,0.0,0,0
msms,ai_devi_example,105620706,878.446,0.0,0,0
msms,ai_devi_example,105616993,880.193,0.0,0,0
msms,ai_devi_example,105628430,880.193,0.0,0,0
msms,ai_devi_example,105626195,880.193,0.0,0,0
msms,ai_devi_example,105622773,880.193,0.0,0,0
msms,ai_devi_example,105599700,880.193,0.6,1.07,514.89
msms,ai_devi_example,105626405,880.193,0.0,0,0
msms,ai_devi_example,105615807,880.193,0.0,0,0
msms,ai_devi_example,105652140,880.193,0.0,0,0
msms,ai_devi_example,105630746,880.193,0.0,0,0
msms,ai_devi_example,105620706,880.193,0.0,0,0
msms,ai_devi_example,105616993,880.425,-0.0,3.24,652.52
msms,ai_devi_example,105628430,880.425,-0.2,2.84,1093.92
msms,ai_devi_example,105626195,880.425,-0.7,2.93,31627.57
msms,ai_devi_example,105622773,880.425,-0.1,3.08,965.48
msms,ai_devi_example,105599700,880.425,-0.0,3.25,1565.12
msms,ai_devi_example,105626405,880.425,-0.2,3.02,2942.67
msms,ai_devi_example,105615807,880.425,-0.1,3.16,1653.36
msms,ai_devi_example,105652140,880.425,-0.7,2.71,12504.92
msms,ai_devi_example,105630746,880.425,0.0,0,0
msms,ai_devi_example,105620706,880.425,-1.6,2.65,52047.69
msms,ai_devi_example,105616993,892.931,0.0,0,0
msms,ai_devi_example,105628430,892.931,0.0,0,0
msms,ai_devi_example,105626195,892.931,0.0,0,0
msms,ai_devi_example,105622773,892.931,0.0,0,0
msms,ai_devi_example,105599700,892.931,0.0,0,0
msms,ai_devi_example,105626405,892.931,0.0,0,0
msms,ai_devi_example,105615807,892.931,0.0,0,0
msms,ai_devi_example,105652140,892.931,1.8,1.34,6175.02
msms,ai_devi_example,105630746,892.931,0.0,0,0
msms,ai_devi_example,105620706,892.931,0.0,0,0
msms,ai_devi_example,105616993,896.223,0.0,0,0
msms,ai_devi_example,105628430,896.223,0.0,0,0
msms,ai_devi_example,105626195,896.223,0.0,0,0
msms,ai_devi_example,105622773,896.223,0.0,0,0
msms,ai_devi_example,105599700,896.223,0.0,0,0
msms,ai_devi_example,105626405,896.223,0.0,0,0
msms,ai_devi_example,105615807,896.223,0.0,0,0
msms,ai_devi_example,105652140,896.223,0.0,0,0
msms,ai_devi_example,105630746,896.223,0.6,2.43,471.54
msms,ai_devi_example,105620706,896.223,0.0,0,0
msms,ai_devi_example,105616993,898.434,-0.2,7.63,1537.45
msms,ai_devi_example,105628430,898.434,-0.8,5.24,2019.49
msms,ai_devi_example,105626195,898.434,-0.1,8.79,94786.91
msms,ai_devi_example,105622773,898.434,-1.1,4.12,1291.46
msms,ai_devi_example,105599700,898.434,-0.6,6.34,3052.93
msms,ai_devi_example,105626405,898.434,-0.8,6.55,6387.20
msms,ai_devi_example,105615807,898.434,-0.5,6.71,3508.86
msms,ai_devi_example,105652140,898.434,0.0,0,0
msms,ai_devi_example,105630746,898.434,-0.5,5.91,1145.68
msms,ai_devi_example,105620706,898.434,-0.6,8.45,166164.81
msms,ai_devi_example,105616993,899.430,0.0,0,0
msms,ai_devi_example,105628430,899.430,-0.3,1.41,543.28
msms,ai_devi_example,105626195,899.430,0.6,2.46,26509.89
msms,ai_devi_example,105622773,899.430,0.0,0,0
msms,ai_devi_example,105599700,899.430,0.0,0,0
msms,ai_devi_example,105626405,899.430,0.0,0,0
msms,ai_devi_example,105615807,899.430,-0.3,1.56,817.06
msms,ai_devi_example,105652140,899.430,0.0,0,0
msms,ai_devi_example,105630746,899.430,0.0,0,0
msms,ai_devi_example,105620706,899.430,-0.4,1.98,38934.54
msms,ai_devi_example,105616993,907.469,0.0,0,0
msms,ai_devi_example,105628430,907.469,0.0,0,0
msms,ai_devi_example,105626195,907.469,0.0,0,0
msms,ai_devi_example,105622773,907.469,0.0,0,0
msms,ai_devi_example,105599700,907.469,0.0,0,0
msms,ai_devi_example,105626405,907.469,0.0,0,0
